,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
03/08/2020 13:00,225,37.5,48,177,0,0,16.7,49,68,62,46,18.4586640212,17.8485107485,16.0346170034,14.3136363636,144,78,3
03/08/2020 13:30,237,39.5,57,180,0,0,17.0,52,47,74,64,17.8978535354,19.1556818182,15.6658905229,15.3655723906,152,75,10
03/08/2020 14:00,230,38.3,46,184,0,0,16.5,49,45,73,63,17.7468434343,17.5563492063,15.6845238095,15.1881850176,150,74,6
03/08/2020 14:30,237,39.5,53,184,0,0,17.0,50,68,67,52,18.8857142857,18.9348290598,15.1433302808,15.0316498316,154,82,1
03/08/2020 15:00,246,41.0,68,178,0,0,16.3,55,78,65,48,15.153968254,19.2864814815,15.436013986,15.2654761905,147,94,5
03/08/2020 15:30,268,44.7,69,199,0,0,16.4,60,78,63,67,17.8331501832,18.0294816295,14.8519230769,15.0823367809,174,88,6
03/08/2020 16:00,240,40.0,75,165,0,0,17.2,71,65,53,51,18.0632352941,20.3337301587,14.8,15.4064916565,128,102,10
03/08/2020 16:30,215,35.8,51,164,0,0,16.3,55,50,57,53,18.537037037,16.9208333333,15.5313390313,14.3473063973,153,58,5
03/08/2020 17:00,205,34.2,55,150,0,0,15.4,55,48,60,42,18.6573099415,16.2893518519,14.5426989677,12.1982323232,164,36,5
03/08/2020 17:30,206,34.3,48,158,0,0,14.8,57,55,54,40,16.8160984848,17.4759462759,13.1834045584,11.8849206349,184,20,2
03/08/2020 18:00,296,49.3,87,209,0,0,16.2,67,78,82,69,16.9964285714,18.4649343712,14.9921837422,14.468487395,248,45,3
03/08/2020 18:30,240,40.0,53,187,0,0,16.2,49,61,70,60,17.4297979798,18.1175019425,15.4282542077,13.9894300144,178,55,9
03/08/2020 19:00,216,36.0,51,165,0,0,16.2,52,64,55,45,18.2917267917,18.1118927369,14.3032407407,14.1569083694,125,82,9
03/08/2020 19:30,189,31.5,57,132,0,0,14.7,43,62,44,40,15.1727665853,17.105976431,13.2433862434,13.3571428571,112,73,4
03/08/2020 20:00,139,23.2,50,89,0,0,16.0,38,42,32,27,17.3981481481,18.801984127,14.071031746,13.8722222222,67,59,13
03/08/2020 20:30,131,21.8,44,87,0,0,13.0,30,38,32,31,13.6140873016,14.9744708995,12.5416666667,10.9652777778,105,14,12
03/08/2020 21:00,116,19.3,26,90,0,0,12.9,20,32,34,30,17.3,12.7511904762,10.9714285714,10.6253968254,106,2,8
03/08/2020 21:30,90,15.0,16,74,0,0,10.8,13,18,27,32,7.4166666667,13.3472222222,11.4166666667,11.1170634921,82,3,5
03/08/2020 22:00,83,13.8,17,66,0,0,12.6,15,19,31,18,14.6805555556,12.2242063492,11.1527777778,12.4333333333,79,0,4
03/08/2020 22:30,60,10.0,13,47,0,0,11.8,13,12,25,10,17.7777777778,10.2777777778,11.2325396825,7.7916666667,59,0,1
03/08/2020 23:00,52,8.7,17,35,0,0,11.0,10,18,17,7,9.8888888889,18.4944444444,8.6666666667,7.0833333333,48,0,4
03/08/2020 23:30,38,6.3,9,29,0,0,10.1,6,13,13,6,14.1666666667,12.75,9.25,4.2222222222,36,1,1
03/09/2020 00:00,20,3.3,6,14,0,0,8.6,5,6,7,2,12.4444444444,12.2777777778,6.5555555556,3,20,0,0
03/09/2020 00:30,27,4.5,4,23,0,0,8.8,3,9,9,6,9,7.9444444444,9,9.1666666667,23,1,3
03/09/2020 01:00,14,2.3,3,11,0,0,3.7,2,4,4,4,3,5.0833333333,2.8888888889,3.9166666667,13,0,1
03/09/2020 01:30,7,1.2,4,3,0,0,2.8,3,1,3,0,5,1.5,4.5,0,7,0,0
03/09/2020 02:00,7,1.2,2,5,0,0,2.3,1,2,4,0,0.8333333333,3.6666666667,4.6666666667,0,5,0,2
03/09/2020 02:30,7,1.2,3,4,0,0,2.1,0,5,1,1,0,5.9444444444,1.3333333333,1.1666666667,6,0,1
03/09/2020 03:00,3,0.5,0,3,0,0,0.8,0,0,2,1,0,0,1.5,1.5,3,0,0
03/09/2020 03:30,3,0.5,2,1,0,0,1.0,0,2,1,0,0,2.5,1.5,0,3,0,0
03/09/2020 04:00,4,0.7,2,2,0,0,1.6,0,3,1,0,0,4.6666666667,1.6666666667,0,4,0,0
03/09/2020 04:30,4,0.7,0,4,0,0,0.7,0,1,3,0,0,1.5,1.3333333333,0,4,0,0
03/09/2020 05:00,4,0.7,2,2,0,0,1.1,0,2,2,0,0,3,1.5833333333,0,4,0,0
03/09/2020 05:30,9,1.5,3,6,0,0,3.7,2,2,3,2,6,3.6666666667,2.5833333333,2.6666666667,9,0,0
03/09/2020 06:00,10,1.7,5,5,0,0,2.2,3,5,2,0,1.8888888889,4.1111111111,2.8333333333,0,9,0,1
03/09/2020 06:30,10,1.7,1,9,0,0,2.0,3,0,6,1,2.4166666667,0,4.0833333333,1.3333333333,8,1,1
03/09/2020 07:00,34,5.7,4,30,0,0,7.1,6,6,14,8,9.7222222222,5.8333333333,7.7916666667,5.1666666667,29,2,3
03/09/2020 07:30,43,7.2,12,31,0,0,8.5,11,9,13,10,5.8472222222,8.6111111111,8.6944444444,10.7222222222,41,1,1
03/09/2020 08:00,89,14.8,16,72,1,0,11.6,11,19,33,26,9.0833333333,11.0555555556,13.3699074074,12.9055555556,76,6,7
03/09/2020 08:30,142,23.7,37,105,0,0,17.9,31,38,37,36,20.5542328042,19.248015873,15.8041666667,15.9907407407,65,58,19
03/09/2020 09:00,358,59.7,80,278,0,0,19.2,66,86,109,97,20.7874278499,21.0379035825,17.8954508455,17.0736057243,220,120,18
03/09/2020 09:30,304,50.7,75,229,0,0,17.7,66,86,79,73,18.5883753501,20.1200423351,16.663609782,15.5021720969,181,104,19
03/09/2020 10:00,226,37.7,57,169,0,0,17.1,51,63,60,52,17.0537037037,20.2684990663,15.0520757021,15.8684463684,149,64,13
03/09/2020 10:30,142,23.7,41,101,0,0,15.4,33,35,41,33,17.6111111111,15.7853174603,13.7095959596,14.4023809524,94,46,2
03/09/2020 11:00,160,26.7,38,122,0,0,15.8,37,42,44,37,17.8055555556,16.5601190476,15.0005952381,13.9126984127,114,41,5
03/09/2020 11:30,194,32.3,44,150,0,0,16.2,42,56,52,44,17.2678571429,18.3372599623,14.6316919192,14.5552910053,134,51,9
03/09/2020 12:00,182,30.3,49,133,0,0,15.9,54,38,42,48,17.1672549673,15.7486111111,15.430976431,15.2341269841,124,50,8
03/09/2020 12:30,206,34.3,57,149,0,0,16.1,54,60,45,47,20.0623219373,17.7073135198,13.0051587302,13.6013888889,141,62,4
03/09/2020 13:00,230,38.3,76,153,1,0,16.6,57,58,69,46,16.8694444444,19.1930555556,16.215018315,13.9326839827,160,61,9
03/09/2020 13:30,288,48.0,82,206,0,0,17.4,76,83,63,66,19.1301587302,20.780854222,14.7648148148,15.0921717172,163,111,15
03/09/2020 14:00,267,44.5,66,201,0,0,17.7,64,61,75,67,20.2171236171,18.4020923521,16.0748910675,16.2162337662,165,96,7
03/09/2020 14:30,250,41.7,73,177,0,0,16.7,67,55,61,67,18.9852564103,18.5882575758,15.0797924298,14.3329004329,158,83,9
03/09/2020 15:00,241,40.2,56,185,0,0,16.7,49,75,60,57,16.0110347985,19.6147660819,15.6246031746,15.353505291,145,82,14
03/09/2020 15:30,292,48.7,78,214,0,0,16.8,60,76,78,78,16.8754884005,18.7768478512,15.8104895105,15.7477029915,157,116,19
03/09/2020 16:00,284,47.3,61,223,0,0,17.4,55,70,73,86,17.6765151515,19.6344627595,15.9990740741,16.393837535,151,113,20
03/09/2020 16:30,290,48.3,78,212,0,0,18.8,70,66,77,77,20.6609427609,20.5238095238,17.0651455026,16.9296338193,144,121,25
03/09/2020 17:00,360,60.0,103,256,1,0,19.2,69,90,104,97,22.1119047619,21.9291721563,16.425280395,16.1395687646,216,134,10
03/09/2020 17:30,398,66.3,83,315,0,0,19.4,67,92,119,120,20.8869047619,21.9058606111,17.3193003313,17.3067358366,210,176,13
03/09/2020 18:00,519,86.5,104,415,0,0,19.7,79,96,167,177,21.8368526898,21.4362822907,17.6836288445,18.0399986643,324,181,14
03/09/2020 18:30,584,97.3,125,459,0,0,20.0,99,117,181,187,21.3929719518,22.0810422776,18.6400297619,18.0729971989,339,223,22
03/09/2020 19:00,472,78.7,104,368,0,0,19.0,83,85,145,159,19.9672566834,20.3491071429,18.2135225885,17.3778202474,285,172,15
03/09/2020 19:30,306,51.0,90,215,1,0,18.2,67,80,84,75,20.6132936508,20.8289836389,15.7542929293,15.4365740741,186,113,7
03/09/2020 20:00,212,35.3,86,125,1,0,19.5,47,57,59,49,21.9518759019,23.6520562771,16.60410831,15.7361111111,74,91,47
03/09/2020 20:30,189,31.5,57,132,0,0,13.8,44,48,51,46,12.722630719,16.6211640212,13.017989418,12.8224206349,166,13,10
03/09/2020 21:00,128,21.3,37,91,0,0,12.7,24,39,37,28,12.3666666667,13.8658008658,12.5217171717,11.8861111111,121,1,6
03/09/2020 21:30,117,19.5,27,90,0,0,11.0,19,34,35,29,10.5833333333,12.1715608466,10.4268518519,10.7365079365,108,2,7
03/09/2020 22:00,80,13.3,22,58,0,0,11.2,17,23,20,20,10.6666666667,11.3611111111,11.5916666667,10.9888888889,74,2,4
03/09/2020 22:30,65,10.8,13,51,1,0,11.9,11,16,24,14,11.3472222222,14.7916666667,11.2,10.2166666667,64,0,1
03/09/2020 23:00,58,9.7,15,43,0,0,9.5,8,18,22,10,9.4166666667,10.0416666667,9.9958333333,8.6111111111,52,3,3
03/09/2020 23:30,41,6.8,10,31,0,0,10.6,7,9,17,8,13.0277777778,12.0555555556,10,7.2222222222,35,1,5
03/10/2020 00:00,41,6.8,9,32,0,0,7.5,1,19,18,3,1.1666666667,11.4861111111,9.7916666667,7.6666666667,40,0,1
03/10/2020 00:30,20,3.3,2,18,0,0,5.8,3,5,8,4,3.8333333333,10.25,5.6388888889,3.5,17,2,1
03/10/2020 01:00,14,2.3,3,11,0,0,4.8,2,3,6,3,2.6666666667,3.8333333333,7.2222222222,5.5,13,0,1
03/10/2020 01:30,15,2.5,1,13,1,0,3.1,3,2,8,2,1.0555555556,3.5,4.5277777778,3.1666666667,11,1,3
03/10/2020 02:00,7,1.2,3,4,0,0,2.0,1,3,3,0,1,4.5,2.5,0,7,0,0
03/10/2020 02:30,3,0.5,2,1,0,0,1.7,0,2,0,1,0,5.8333333333,0,0.8333333333,3,0,0
03/10/2020 03:00,4,0.7,2,2,0,0,1.9,1,1,1,1,1.5,4,1.3333333333,0.8333333333,2,2,0
03/10/2020 03:30,10,1.7,1,9,0,0,3.1,2,1,5,2,2.5,1.6666666667,7.75,0.5833333333,9,1,0
03/10/2020 04:00,5,0.8,3,2,0,0,1.1,1,2,2,0,1,1.0833333333,2.3333333333,0,4,0,1
03/10/2020 04:30,2,0.3,0,2,0,0,0.4,0,0,2,0,0,0,1.4166666667,0,1,0,1
03/10/2020 05:00,7,1.2,3,4,0,0,1.7,1,2,3,1,1,0.9166666667,4.3333333333,0.6666666667,6,1,0
03/10/2020 05:30,4,0.7,2,2,0,0,1.1,0,2,2,0,0,2.1666666667,2.1666666667,0,2,1,1
03/10/2020 06:00,15,2.5,11,4,0,0,3.8,2,7,5,1,3,6.75,4.25,1.3333333333,10,2,3
03/10/2020 06:30,17,2.8,3,14,0,0,4.3,2,1,11,3,4.5,1.3333333333,7.4722222222,3.8333333333,12,1,4
03/10/2020 07:00,42,7.0,12,30,0,0,8.6,11,7,14,10,7.1111111111,11.0833333333,9.4444444444,6.75,27,7,8
03/10/2020 07:30,45,7.5,15,30,0,0,9.9,10,12,16,7,16.8333333333,5.9722222222,9.2333333333,7.6666666667,34,5,6
03/10/2020 08:00,97,16.2,33,64,0,0,12.8,21,24,31,21,12.5555555556,13.3972222222,11.6092592593,13.7861111111,55,15,27
03/10/2020 08:30,146,24.3,38,107,1,0,17.5,27,33,39,47,21.2787037037,20.4527777778,14.5597222222,13.7657407407,41,49,56
03/10/2020 09:00,352,58.7,87,265,0,0,17.8,71,83,96,102,18.3296703297,21.2454495968,15.5450761799,15.9815151515,179,136,37
03/10/2020 09:30,426,71.0,138,288,0,0,18.7,100,121,101,104,20.3830205062,21.5079191033,16.3722344055,16.6917315353,230,161,35
03/10/2020 10:00,342,57.0,116,226,0,0,17.4,93,105,83,61,18.4448412698,19.7978448703,15.7779178338,15.4255952381,198,122,22
03/10/2020 10:30,196,32.7,41,155,0,0,15.8,43,57,53,43,16.4627525253,16.4619708995,15.3233974359,15.1314814815,111,71,14
03/10/2020 11:00,187,31.2,49,138,0,0,15.4,59,43,46,39,18.5129930255,16.2430555556,14.0101911977,12.8624819625,133,45,9
03/10/2020 11:30,190,31.7,55,135,0,0,14.2,50,52,46,42,14.6305555556,14.5092592593,13.8257575758,13.8916666667,127,54,9
03/10/2020 12:00,202,33.7,53,149,0,0,15.3,55,50,53,44,15.5385521886,16.6302910053,13.9667480667,15.2368945869,146,51,5
03/10/2020 12:30,223,37.2,55,168,0,0,16.2,51,60,57,55,16.8398809524,18.0338383838,15.5527056277,14.4869949495,144,68,11
03/10/2020 13:00,273,45.5,76,197,0,0,17.0,67,73,66,67,18.3976399332,19.7134742572,14.8440836941,14.8951696452,186,74,13
03/10/2020 13:30,242,40.3,65,177,0,0,16.7,60,80,54,48,18.1317460317,19.1002970885,15.1680555556,14.3520502646,154,77,11
03/10/2020 14:00,220,36.7,59,161,0,0,15.8,52,57,55,56,17.8833333333,17.2455627706,14.5855769231,13.3666019166,135,71,14
03/10/2020 14:30,204,34.0,48,156,0,0,16.1,49,51,55,49,17.753968254,17.3337403337,14.797516835,14.4931457431,108,87,9
03/10/2020 15:00,241,40.2,56,185,0,0,15.7,50,61,62,68,17.1409035409,17.2566738817,14.1397486772,14.409886954,155,78,8
03/10/2020 15:30,256,42.7,50,206,0,0,17.3,41,57,81,77,18.0702020202,16.7576388889,17.4447774448,17.0864612512,132,102,22
03/10/2020 16:00,292,48.7,61,231,0,0,17.1,55,74,87,76,17.0893939394,18.9009193421,15.8449760887,16.3955238661,194,93,5
03/10/2020 16:30,255,42.5,48,207,0,0,17.5,44,61,78,72,18.8275252525,19.4579721205,16.2569444444,15.5403439153,152,96,7
03/10/2020 17:00,353,58.8,104,249,0,0,19.1,74,82,97,100,20.6972527473,22.4172880117,16.5737196527,16.608891547,203,135,15
03/10/2020 17:30,439,73.2,83,356,0,0,18.7,80,80,137,142,19.5005050505,21.3062876666,16.991122721,16.9490184801,206,177,56
03/10/2020 18:00,543,90.5,122,421,0,0,20.5,104,105,169,165,21.6083878715,24.5624373021,18.2719307773,17.6951459944,282,221,41
03/10/2020 18:30,641,106.8,145,496,0,0,19.8,132,120,187,202,21.5751867218,21.3658958001,18.1085066681,18.1753720136,329,278,34
03/10/2020 19:00,507,84.5,101,406,0,0,18.9,91,104,155,157,20.3529827308,20.9072990735,17.1477546941,17.0910862152,247,218,42
03/10/2020 19:30,319,53.2,76,243,0,0,17.5,59,72,94,94,18.4265756303,18.0175925926,17.2743943191,16.3171016484,172,125,22
03/10/2020 20:00,250,41.7,75,175,0,0,17.4,52,70,61,67,19.8101851852,19.9965329992,14.0621212121,15.6287712288,135,88,27
03/10/2020 20:30,160,26.7,67,93,0,0,13.9,28,52,37,43,17.566468254,16.4107142857,10.7111111111,10.9317002442,92,31,37
03/10/2020 21:00,127,21.2,44,83,0,0,12.2,26,34,35,32,10.9416666667,15.9136904762,12.2430555556,9.5708333333,76,22,29
03/10/2020 21:30,123,20.5,34,88,1,0,13.5,19,34,36,34,16.0555555556,12.8944444444,12.325,12.7928571429,81,21,21
03/10/2020 22:00,109,18.2,34,73,2,0,11.7,19,30,34,26,11.8611111111,13.6746031746,10.2523809524,11.2071428571,71,13,25
03/10/2020 22:30,81,13.5,29,52,0,0,9.2,17,23,26,15,7.6666666667,13.6388888889,9.1444444444,6.2361111111,61,8,12
03/10/2020 23:00,63,10.5,13,50,0,0,8.8,7,14,23,19,6.6111111111,6.6333333333,10.9277777778,11.15,42,8,13
03/10/2020 23:30,41,6.8,13,28,0,0,8.5,3,17,12,9,7.8333333333,10.3015873016,8.5,7.2777777778,36,2,3
03/11/2020 00:00,28,4.7,5,23,0,0,5.7,3,15,9,1,4.8333333333,10.3194444444,5.9583333333,1.5,16,3,9
03/11/2020 00:30,18,3.0,4,14,0,0,8.2,6,6,2,4,18.6666666667,7.3333333333,2.6666666667,4.25,16,2,0
03/11/2020 01:00,23,3.8,7,16,0,0,6.9,4,6,10,3,5.5,10.3333333333,8.1111111111,3.8333333333,19,3,1
03/11/2020 01:30,14,2.3,3,11,0,0,3.6,0,3,8,3,0,3.5,7.8333333333,3.0833333333,12,0,2
03/11/2020 02:00,6,1.0,2,4,0,0,1.9,0,4,2,0,0,5.3333333333,2.3333333333,0,5,1,0
03/11/2020 02:30,6,1.0,1,5,0,0,2.7,2,0,4,0,6.8333333333,0,4.0833333333,0,6,0,0
03/11/2020 03:00,1,0.2,0,1,0,0,0.3,0,0,1,0,0,0,1,0,1,0,0
03/11/2020 03:30,13,2.2,3,10,0,0,3.9,2,3,5,3,3,3,5.5833333333,3.8333333333,11,2,0
03/11/2020 04:00,10,1.7,3,7,0,0,2.6,3,3,4,0,5.1666666667,2.8333333333,2.5,0,8,2,0
03/11/2020 04:30,5,0.8,0,5,0,0,1.2,0,0,3,2,0,0,2.8333333333,2,5,0,0
03/11/2020 05:00,7,1.2,4,2,1,0,1.6,2,5,0,0,3,3.5,0,0,7,0,0
03/11/2020 05:30,4,0.7,0,4,0,0,1.2,0,2,2,0,0,2.6666666667,2.1666666667,0,3,1,0
03/11/2020 06:00,10,1.7,4,6,0,0,2.2,3,3,4,0,2.9166666667,2.4166666667,3.5833333333,0,9,0,1
03/11/2020 06:30,15,2.5,3,12,0,0,4.8,1,4,7,3,0.8333333333,7.4166666667,6.4166666667,4.5,10,1,4
03/11/2020 07:00,35,5.8,9,26,0,0,6.0,5,6,16,8,2.4444444444,5.4166666667,10.7083333333,5.625,22,7,6
03/11/2020 07:30,48,8.0,12,36,0,0,9.2,10,9,19,10,11.9166666667,8.6388888889,8.0472222222,8.3888888889,34,8,6
03/11/2020 08:00,109,18.2,34,75,0,0,13.5,22,26,34,27,14.6984126984,16.7380952381,12.0198412698,10.4805555556,79,12,18
03/11/2020 08:30,151,25.2,22,129,0,0,15.3,27,45,38,41,15.1920634921,16.9007936508,13.914957265,15.3076923077,75,57,19
03/11/2020 09:00,250,41.7,49,201,0,0,16.7,43,64,77,66,17.9801587302,17.5278619529,15.9821428571,15.4315517816,144,88,18
03/11/2020 09:30,248,41.3,56,192,0,0,18.6,44,67,63,74,21.9801587302,19.6942159692,16.7688908314,16.0937264426,116,93,39
03/11/2020 10:00,187,31.2,26,161,0,0,18.5,35,42,55,55,19.8099206349,20.8148148148,16.7840659341,16.4689338439,78,77,32
03/11/2020 10:30,165,27.5,25,139,1,0,16.1,35,31,52,47,16.3055555556,15.8507936508,15.678956229,16.4932900433,90,50,25
03/11/2020 11:00,197,32.8,45,151,1,0,16.0,48,62,48,39,16.4580072705,18.7651320901,14.8701261701,13.8703703704,105,66,26
03/11/2020 11:30,159,26.5,41,118,0,0,15.8,37,51,39,32,17.9285714286,18.316951567,14.5972222222,12.5452380952,97,44,18
03/11/2020 12:00,180,30.0,35,145,0,0,17.3,41,42,48,49,19.8285233285,20.0380952381,15.2530982906,13.9837962963,99,66,15
03/11/2020 12:30,220,36.7,59,161,0,0,17.2,60,65,54,41,19.2395833333,18.3753006253,15.2383241758,15.9626984127,120,81,19
03/11/2020 13:00,254,42.3,55,199,0,0,17.4,66,58,62,68,19.1328703704,20.2394179894,15.1507275132,15.0826719577,153,91,10
03/11/2020 13:30,231,38.5,55,176,0,0,16.7,58,73,54,46,18.1234848485,18.9268340456,15.3069264069,14.5604256854,121,89,21
03/11/2020 14:00,248,41.3,88,160,0,0,17.1,84,67,51,46,18.1883286648,19.3914351852,15.4537878788,15.4007936508,122,100,26
03/11/2020 14:30,228,38.0,68,160,0,0,16.7,48,63,58,59,14.0335978836,21.0599206349,16.0946969697,15.4565656566,117,103,8
03/11/2020 15:00,228,38.0,45,183,0,0,15.9,45,46,71,66,15.9555555556,16.9025252525,15.7891414141,14.9106684982,142,77,9
03/11/2020 15:30,260,43.3,56,204,0,0,17.0,52,58,69,81,17.8148351648,18.1972222222,16.1507936508,15.757523727,158,91,11
03/11/2020 16:00,259,43.2,65,194,0,0,17.8,56,60,79,64,18.6154761905,19.7034493284,16.8773060273,15.9902930403,140,102,17
03/11/2020 16:30,280,46.7,62,218,0,0,17.8,55,71,80,74,19.4069444444,20.3196988197,15.9150638169,15.7007992008,176,89,15
03/11/2020 17:00,334,55.7,75,259,0,0,18.3,59,63,105,107,18.8847883598,19.9674603175,16.8005053588,17.4730573711,209,67,58
03/11/2020 17:30,420,70.0,118,302,0,0,18.6,74,91,130,125,19.3915013228,21.5452741703,16.7260203781,16.6155693582,356,49,15
03/11/2020 18:00,484,80.7,122,362,0,0,20.3,88,88,157,151,23.1882743475,21.7011994541,18.5333513731,17.7474600113,373,81,30
03/11/2020 18:30,509,84.8,109,400,0,0,18.9,93,93,165,158,20.4794173176,19.8281798246,17.5876117497,17.8089240102,271,171,67
03/11/2020 19:00,425,70.8,110,315,0,0,18.9,89,117,78,141,21.181004902,20.0318634499,16.9204415954,17.5611510844,209,134,83
03/11/2020 19:30,309,51.5,72,236,1,0,18.3,51,68,85,105,18.1208333333,20.7301985295,17.9710227273,16.5674288674,119,133,57
03/11/2020 20:00,271,45.2,54,217,0,0,16.4,47,70,76,78,16.458994709,18.4121109283,15.232960558,15.4465488215,141,116,14
03/11/2020 20:30,204,34.0,55,149,0,0,15.6,45,47,57,55,16.1178451178,16.6481721982,15.1936868687,14.3208791209,138,48,18
03/11/2020 21:00,148,24.7,46,102,0,0,13.6,33,36,38,41,14.7486772487,15.3075396825,12.9685185185,11.2930555556,136,3,9
03/11/2020 21:30,118,19.7,26,92,0,0,12.3,16,38,31,33,9.2,14.4808080808,11.9388888889,13.564484127,109,0,9
03/11/2020 22:00,101,16.8,22,78,1,0,12.0,22,25,32,22,9.8761904762,13.5833333333,12.4166666667,12.1805555556,92,1,8
03/11/2020 22:30,83,13.8,32,51,0,0,12.1,16,26,26,15,11.9027777778,15.1916666667,10.3630952381,10.7722222222,70,3,10
03/11/2020 23:00,72,12.0,17,55,0,0,11.4,14,23,17,18,12.7361111111,13.553968254,9.1166666667,10.1694444444,67,3,2
03/11/2020 23:30,48,8.0,14,34,0,0,9.3,3,17,17,11,2.5833333333,13.8555555556,9.1111111111,11.5416666667,46,0,2
03/12/2020 00:00,26,4.3,4,22,0,0,6.3,6,11,7,2,5.75,9.7222222222,7.0833333333,2.5,22,2,2
03/12/2020 00:30,33,5.5,10,23,0,0,7.1,7,12,11,3,7.0555555556,6.8055555556,9.4166666667,5.1666666667,30,2,1
03/12/2020 01:00,15,2.5,7,8,0,0,3.6,3,7,4,1,2.75,6.75,3.9166666667,1.1666666667,15,0,0
03/12/2020 01:30,17,2.8,4,13,0,0,6.3,3,4,6,4,9.6666666667,4.6666666667,6.1666666667,4.6666666667,15,2,0
03/12/2020 02:00,4,0.7,2,2,0,0,1.3,0,3,0,1,0,3.4166666667,0,1.6666666667,4,0,0
03/12/2020 02:30,10,1.7,1,9,0,0,2.3,2,1,7,0,1.9166666667,1.3333333333,6.0833333333,0,10,0,0
03/12/2020 03:00,7,1.2,1,5,1,0,1.7,1,2,1,3,2,1.3333333333,1,2.5833333333,6,0,1
03/12/2020 03:30,10,1.7,1,9,0,0,2.4,0,3,6,1,0,4.1666666667,4.25,1,10,0,0
03/12/2020 04:00,11,1.8,5,6,0,0,4.8,2,5,4,0,6.1666666667,8.4166666667,4.5,0,11,0,0
03/12/2020 04:30,4,0.7,0,4,0,0,0.9,0,1,2,1,0,0.8333333333,2.1666666667,0.6666666667,4,0,0
03/12/2020 05:00,5,0.8,2,3,0,0,1.7,0,3,2,0,0,3.3333333333,3.3333333333,0,5,0,0
03/12/2020 05:30,6,1.0,1,5,0,0,1.8,0,1,5,0,0,1.5,5.75,0,5,1,0
03/12/2020 06:00,15,2.5,3,12,0,0,5.7,2,6,5,2,3,12.6666666667,5.4166666667,1.8333333333,15,0,0
03/12/2020 06:30,20,3.3,7,13,0,0,5.9,7,5,6,2,8.6666666667,6.3333333333,8.0833333333,0.6666666667,18,0,2
