,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
02/22/2020 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
02/22/2020 12:30,145,24.2,45,100,0,0,13.1,39,43,32,31,15.8726689977,12.7562937063,11.9351851852,11.6957671958,88,53,4
02/22/2020 13:00,261,43.5,76,185,0,0,15.5,66,78,58,59,16.3066378066,16.80625,14.0720640471,14.8893467643,171,77,13
02/22/2020 13:30,288,48.0,100,188,0,0,17.5,74,85,69,60,19.9036725801,20.3176017202,15.0768315018,14.8555074555,157,114,17
02/22/2020 14:00,286,47.7,94,192,0,0,17.8,72,85,63,66,17.8937451437,21.6388888889,15.7577143989,15.8941498316,162,101,23
02/22/2020 14:30,234,39.0,73,161,0,0,17.5,55,57,71,51,19.4007122507,18.8484848485,16.1598039216,15.7578865579,116,97,21
02/22/2020 15:00,243,40.5,90,153,0,0,16.1,75,55,62,51,16.9827635328,17.4686507937,15.0838901839,14.8056998557,155,82,6
02/22/2020 15:30,233,38.8,74,159,0,0,16.5,65,68,56,44,18.0124828875,18.1459401709,14.8043040293,14.9969155844,131,92,10
02/22/2020 16:00,252,42.0,77,174,1,0,16.0,63,68,66,55,17.2176527177,17.7801406926,15.0261544012,13.9658730159,175,61,16
02/22/2020 16:30,249,41.5,77,172,0,0,17.2,69,67,55,58,17.8298391423,19.9053613054,15.0620701058,16.0839646465,109,124,16
02/22/2020 17:00,237,39.5,67,170,0,0,17.5,66,71,57,43,19.1910145954,19.3486568987,15.4821428571,15.9971139971,108,115,14
02/22/2020 17:30,339,56.5,114,225,0,0,18.5,92,88,85,74,20.2974170437,21.3641377005,16.4422385621,16.0866924742,149,171,19
02/22/2020 18:00,277,46.2,97,180,0,0,16.7,69,79,71,58,18.4322089947,18.9734614314,15.3824494949,14.0900462963,158,110,9
02/22/2020 18:30,238,39.7,73,164,1,0,16.7,55,66,58,59,19.2034722222,17.586489899,15.0579365079,14.8238335738,118,111,9
02/22/2020 19:00,196,32.7,74,122,0,0,17.9,51,48,48,49,19.4509259259,21.0041310541,15.4036195286,15.7929487179,69,85,42
02/22/2020 19:30,198,33.0,62,136,0,0,14.9,42,55,58,43,16.9351851852,15.7362433862,13.6298562549,13.3287037037,170,16,12
02/22/2020 20:00,179,29.8,51,128,0,0,13.8,47,41,55,36,14.7326659452,14.5042087542,13.6336580087,12.353968254,164,3,12
02/22/2020 20:30,106,17.7,38,68,0,0,12.2,26,33,30,17,11.2761904762,15.4468253968,11.6432539683,10.5833333333,93,4,9
02/22/2020 21:00,109,18.2,35,74,0,0,12.6,23,33,31,22,12.7407407407,13.5021645022,11.8503968254,12.2111111111,96,1,12
02/22/2020 21:30,107,17.8,28,79,0,0,12.4,15,34,27,31,11.5416666667,13.4888888889,12.2824074074,12.1875,98,4,5
02/22/2020 22:00,80,13.3,15,65,0,0,10.8,20,17,25,18,10.9793650794,10.7083333333,11.4527777778,10.0083333333,68,4,8
02/22/2020 22:30,64,10.7,14,50,0,0,8.5,13,18,17,16,8.3333333333,8.7063492063,8.3666666667,8.45,54,2,8
02/22/2020 23:00,68,11.3,18,50,0,0,9.8,13,20,20,15,6.6944444444,12.25,11.623015873,8.7638888889,62,0,6
02/22/2020 23:30,53,8.8,11,42,0,0,7.9,18,11,15,9,10.2777777778,8.4722222222,7.4027777778,5.5277777778,44,5,4
02/23/2020 00:00,36,6.0,8,28,0,0,9.0,4,15,12,5,12.5,10.1111111111,8.2777777778,5.25,35,0,1
02/23/2020 00:30,21,3.5,5,16,0,0,4.9,2,5,10,4,3.5,3.5833333333,6.0416666667,6.3333333333,19,0,2
02/23/2020 01:00,27,4.5,10,16,1,0,7.8,6,9,8,4,8.0555555556,10.1111111111,7.9444444444,5,26,1,0
02/23/2020 01:30,14,2.3,5,9,0,0,5.6,1,6,6,1,1,14.5833333333,5.4583333333,1.3333333333,14,0,0
02/23/2020 02:00,15,2.5,2,13,0,0,5.0,2,4,7,2,2.5,7.5,7.4166666667,2.5,14,0,1
02/23/2020 02:30,5,0.8,1,4,0,0,1.7,1,1,1,2,1.1666666667,1.5,1.5,2.5,5,0,0
02/23/2020 03:00,8,1.3,1,7,0,0,2.1,1,4,2,1,1.6666666667,2.5555555556,2.3333333333,1.6666666667,8,0,0
02/23/2020 03:30,8,1.3,1,7,0,0,2.2,0,3,4,1,0,4.5,2.6666666667,1.6666666667,8,0,0
02/23/2020 04:00,2,0.3,1,1,0,0,1.7,1,0,1,0,5.6666666667,0,1.1666666667,0,2,0,0
02/23/2020 04:30,7,1.2,1,6,0,0,2.1,1,3,2,1,1.3333333333,4.1666666667,1.6666666667,1.1666666667,7,0,0
02/23/2020 05:00,2,0.3,2,0,0,0,1.1,1,1,0,0,2.6666666667,1.6666666667,0,0,2,0,0
02/23/2020 05:30,3,0.5,1,2,0,0,1.0,0,1,2,0,0,1.3333333333,2.5,0,3,0,0
02/23/2020 06:00,10,1.7,0,10,0,0,3.1,2,1,5,2,2,1.8333333333,5.4166666667,3,10,0,0
02/23/2020 06:30,6,1.0,2,4,0,0,1.9,1,2,3,0,0.6666666667,2.6666666667,4.3333333333,0,7,0,0
02/23/2020 07:00,11,1.8,2,9,0,0,5.5,2,4,3,2,2.3333333333,11.8333333333,2.5833333333,5.1666666667,10,0,1
02/23/2020 07:30,30,5.0,8,22,0,0,6.7,5,10,12,3,7.2222222222,8.8166666667,8.6722222222,2.0555555556,27,3,0
02/23/2020 08:00,37,6.2,7,30,0,0,9.0,9,12,12,4,5.8333333333,11.1111111111,11.4166666667,7.5833333333,29,7,1
02/23/2020 08:30,46,7.7,9,37,0,0,12.7,3,16,19,8,14.6666666667,15.1388888889,11.775,9.1111111111,37,9,0
02/23/2020 09:00,54,9.0,10,44,0,0,14.9,11,9,18,16,18.8888888889,12.0833333333,12.3555555556,16.2666666667,39,15,0
02/23/2020 09:30,71,11.8,12,59,0,0,13.6,13,20,28,10,11.7916666667,16.6277777778,14.5925925926,11.5,61,10,0
02/23/2020 10:00,89,14.8,15,74,0,0,14.6,16,25,28,20,12.6111111111,17.9698412698,13.1287878788,14.7194444444,70,19,0
02/23/2020 10:30,100,16.7,13,87,0,0,16.3,23,26,26,25,19.4388888889,20.7694444444,13.0202380952,12.0527777778,74,24,2
02/23/2020 11:00,153,25.5,29,124,0,0,14.4,31,41,51,30,14.2888888889,15.6325396825,13.7284289784,14.1153439153,126,25,2
02/23/2020 11:30,175,29.2,28,145,2,0,15.1,35,48,58,34,13.0782407407,18.2029532967,14.9869047619,14.1607142857,129,41,5
