,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Average Speed,,,,,,,,,,,,
,,Overall Avg Speed," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2",,,,,,,
,07/01/2020 00:30,4.7,6.3,6.9,1.3,4.3,,,,,,,
,07/01/2020 01:00,4.8,9.2,7.0,0.0,2.9,,,,,,,
,07/01/2020 01:30,2.1,2.3,0.0,1.3,4.7,,,,,,,
,07/01/2020 02:00,3.0,1.8,2.9,4.3,3.0,,,,,,,
,07/01/2020 02:30,2.2,4.2,1.7,0.0,3.1,,,,,,,
,07/01/2020 03:00,2.4,1.2,4.5,0.0,3.8,,,,,,,
,07/01/2020 03:30,3.0,3.3,2.8,0.0,5.8,,,,,,,
,07/01/2020 04:00,2.1,2.5,0.7,1.7,3.7,,,,,,,
,07/01/2020 04:30,1.6,1.5,0.0,0.0,4.8,,,,,,,
,07/01/2020 05:00,0.8,1.3,0.5,0.0,1.3,,,,,,,
,07/01/2020 05:30,2.3,2.0,1.7,1.3,4.2,,,,,,,
,07/01/2020 06:00,5.3,4.9,8.9,4.8,2.8,,,,,,,
,07/01/2020 06:30,4.6,1.2,4.5,4.6,8.1,,,,,,,
,07/01/2020 07:00,10.1,16.3,8.5,3.8,11.7,,,,,,,
,07/01/2020 07:30,13.6,20.4,14.9,8.2,11.1,,,,,,,
,07/01/2020 08:00,13.5,14.9,15.0,10.0,14.1,,,,,,,
,07/01/2020 08:30,15.0,15.4,16.6,14.7,13.5,,,,,,,
,07/01/2020 09:00,15.2,16.9,15.5,14.3,14.0,,,,,,,
,07/01/2020 09:30,16.1,19.2,17.9,13.6,14.0,,,,,,,
,07/01/2020 10:00,14.0,13.1,17.7,12.2,13.0,,,,,,,
,07/01/2020 10:30,14.6,14.1,16.5,14.1,13.8,,,,,,,
,07/01/2020 11:00,15.4,17.8,15.4,14.7,13.7,,,,,,,
,07/01/2020 11:30,15.6,17.0,16.7,14.6,14.1,,,,,,,
,07/01/2020 12:00,15.7,17.1,17.1,14.0,14.6,,,,,,,
,07/01/2020 12:30,15.6,18.6,16.4,13.1,14.3,,,,,,,
,07/01/2020 13:00,15.8,18.1,16.2,14.5,14.4,,,,,,,
,07/01/2020 13:30,15.2,17.3,16.4,14.1,13.2,,,,,,,
