,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Turning Movement Counts in 30-Minute Period,,,,,,,,,,,,
,,Ttl Through,Ttl Left Turn,Ttl Right Turn,,,,,,,,,
,03/01/2020 00:30,4,28,0,,,,,,,,,
,03/01/2020 01:00,6,17,0,,,,,,,,,
,03/01/2020 01:30,3,19,0,,,,,,,,,
,03/01/2020 02:00,6,15,0,,,,,,,,,
,03/01/2020 02:30,3,3,0,,,,,,,,,
,03/01/2020 03:00,3,1,0,,,,,,,,,
,03/01/2020 03:30,1,3,0,,,,,,,,,
,03/01/2020 04:00,0,6,0,,,,,,,,,
,03/01/2020 04:30,1,4,0,,,,,,,,,
,03/01/2020 05:00,3,1,0,,,,,,,,,
,03/01/2020 05:30,0,3,0,,,,,,,,,
,03/01/2020 06:00,1,6,0,,,,,,,,,
,03/01/2020 06:30,4,5,0,,,,,,,,,
,03/01/2020 07:00,2,11,0,,,,,,,,,
,03/01/2020 07:30,6,16,0,,,,,,,,,
,03/01/2020 08:00,15,22,0,,,,,,,,,
,03/01/2020 08:30,11,38,0,,,,,,,,,
,03/01/2020 09:00,5,40,0,,,,,,,,,
,03/01/2020 09:30,13,62,0,,,,,,,,,
,03/01/2020 10:00,25,82,0,,,,,,,,,
,03/01/2020 10:30,24,86,0,,,,,,,,,
,03/01/2020 11:00,34,105,0,,,,,,,,,
,03/01/2020 11:30,37,132,0,,,,,,,,,
,03/01/2020 12:00,63,145,1,,,,,,,,,
,03/01/2020 12:30,46,145,1,,,,,,,,,
,03/01/2020 13:00,59,170,0,,,,,,,,,
,03/01/2020 13:30,68,186,0,,,,,,,,,
,03/01/2020 14:00,55,177,0,,,,,,,,,
,03/01/2020 14:30,59,161,0,,,,,,,,,
,03/01/2020 15:00,65,145,0,,,,,,,,,
,03/01/2020 15:30,70,149,1,,,,,,,,,
,03/01/2020 16:00,77,143,0,,,,,,,,,
,03/01/2020 16:30,62,126,0,,,,,,,,,
,03/01/2020 17:00,58,196,0,,,,,,,,,
,03/01/2020 17:30,73,135,0,,,,,,,,,
,03/01/2020 18:00,60,155,0,,,,,,,,,
,03/01/2020 18:30,59,152,0,,,,,,,,,
,03/01/2020 19:00,75,116,1,,,,,,,,,
,03/01/2020 19:30,46,133,1,,,,,,,,,
,03/01/2020 20:00,38,97,0,,,,,,,,,
,03/01/2020 20:30,38,78,0,,,,,,,,,
