,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2"," 04 Eb Through #1"," 04 Eb Through #3"," 07 Eb Left Turn #1"," 07 Eb Left Turn #2",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
05/20/2020 14:30,165,27.5,33,132,0,0,14.3,30,31,46,58,14.7222222222,15.1861111111,13.5986111111,13.6346801347,142,23,0
05/20/2020 15:00,178,29.7,28,149,1,0,14.7,38,31,51,58,17.6623931624,13.9904761905,13.1167388167,14.2211149961,142,33,3
05/20/2020 15:30,155,25.8,32,123,0,0,14.9,36,23,42,54,15.3323232323,17.8273809524,12.9384920635,13.6120879121,131,22,2
05/20/2020 16:00,184,30.7,42,142,0,0,15.5,54,28,41,61,19.2694153069,13.8888888889,13.3162037037,15.5779100529,153,28,3
05/20/2020 16:30,191,31.8,48,142,1,0,14.5,62,37,44,48,18.3831349206,14.6651515152,11.9097222222,12.9266381766,167,23,2
05/20/2020 17:00,220,36.7,51,169,0,0,16.1,59,36,57,68,17.8231481481,17.9444444444,14.4678571429,14.3059472934,203,14,3
05/20/2020 17:30,241,40.2,47,194,0,0,15.5,59,36,72,74,16.6177875244,15.8055555556,15.1143217893,14.4163359788,219,20,2
05/20/2020 18:00,211,35.2,56,155,0,0,13.8,66,30,50,65,16.5638392109,12.5111111111,12.6480769231,13.5200341325,186,20,5
05/20/2020 18:30,180,30.0,48,132,0,0,13.6,41,28,46,65,13.4802188552,14.3333333333,13.0233585859,13.5865384615,154,22,4
05/20/2020 19:00,207,34.5,49,158,0,0,14.8,40,29,61,77,15.3655982906,14.0305555556,14.7161357161,14.9865636313,168,37,2
05/20/2020 19:30,158,26.3,44,114,0,0,13.7,50,31,30,47,16.1388888889,12.1203703704,12.9126984127,13.4933862434,133,23,2
05/20/2020 20:00,164,27.3,46,118,0,0,15.4,50,32,40,42,15.6956043956,17.4653846154,13.9930555556,14.4847883598,134,29,1
05/20/2020 20:30,109,18.2,26,83,0,0,14.8,29,27,22,31,20.5272727273,14.9861111111,11,12.6304232804,80,28,1
05/20/2020 21:00,102,17.0,23,79,0,0,14.1,26,19,26,31,13.9146825397,14.8240740741,14.7416666667,12.7271825397,77,22,3
05/20/2020 21:30,81,13.5,22,59,0,0,13.2,26,14,21,20,17.8083333333,14.6944444444,9.4953703704,10.9214285714,60,12,9
05/20/2020 22:00,56,9.3,16,40,0,0,9.1,14,8,15,19,8.8472222222,9.3333333333,7.875,10.3138888889,52,0,4
05/20/2020 22:30,54,9.0,11,43,0,0,9.2,15,7,13,19,9.0666666667,9.0833333333,9.8611111111,8.6388888889,51,1,2
05/20/2020 23:00,23,3.8,6,17,0,0,7.9,6,3,3,11,17.25,4.8333333333,2.4166666667,7.15,22,1,0
05/20/2020 23:30,25,4.2,5,20,0,0,7.0,8,3,3,11,15.0277777778,2.5,2.75,7.7361111111,24,1,0
05/21/2020 00:00,17,2.8,5,12,0,0,5.2,6,2,2,7,5.3888888889,2.5,5.6666666667,7.3333333333,16,0,1
05/21/2020 00:30,20,3.3,7,13,0,0,5.9,9,5,3,3,6.9722222222,8.1666666667,4.6666666667,3.8333333333,19,1,0
05/21/2020 01:00,15,2.5,5,10,0,0,4.8,5,2,2,6,10.0833333333,1.25,3.1666666667,4.5833333333,14,0,1
05/21/2020 01:30,11,1.8,3,8,0,0,3.6,2,2,1,6,3.6666666667,1.8333333333,1.1666666667,7.9166666667,9,2,0
05/21/2020 02:00,8,1.3,0,8,0,0,2.3,3,1,1,3,2.25,1.5,1,4.5,7,1,0
05/21/2020 02:30,6,1.0,2,4,0,0,1.4,1,1,0,4,1.5,1.5,0,2.6666666667,5,0,1
05/21/2020 03:00,5,0.8,1,4,0,0,1.8,1,2,0,2,1.5,2.8333333333,0,3,5,0,0
05/21/2020 03:30,9,1.5,1,8,0,0,2.6,2,1,3,3,1.8333333333,1.3333333333,3.1666666667,4,9,0,0
05/21/2020 04:00,11,1.8,5,6,0,0,3.9,5,2,1,3,2.7083333333,6.6666666667,1.6666666667,4.5,10,1,0
05/21/2020 04:30,4,0.7,1,3,0,0,1.0,0,2,0,2,0,1.9166666667,0,2.1666666667,4,0,0
05/21/2020 05:00,3,0.5,1,2,0,0,0.9,0,2,1,0,0,2.8333333333,0.8333333333,0,3,0,0
05/21/2020 05:30,4,0.7,2,2,0,0,1.4,0,2,0,2,0,2.3333333333,0,3.3333333333,4,0,0
05/21/2020 06:00,8,1.3,2,6,0,0,2.6,2,0,2,4,3,0,3,4.25,7,0,1
05/21/2020 06:30,14,2.3,4,10,0,0,4.2,6,0,3,5,10.25,0,2.25,4.4166666667,12,1,1
05/21/2020 07:00,26,4.3,7,19,0,0,7.3,6,5,5,10,10.75,4.1666666667,4.125,10.1111111111,19,5,2
05/21/2020 07:30,36,6.0,5,31,0,0,6.3,2,4,9,21,5,3.3333333333,6.8888888889,10.0597222222,26,6,4
05/21/2020 08:00,79,13.2,15,64,0,0,13.3,19,17,18,25,13.1349206349,16.7083333333,10.9722222222,12.4444444444,62,13,4
05/21/2020 08:30,98,16.3,23,75,0,0,12.4,14,20,31,33,14.1388888889,13.6722222222,11.9027777778,9.8035714286,68,24,6
05/21/2020 09:00,129,21.5,34,95,0,0,15.9,36,27,34,32,18.4126984127,16.3625,14.9904761905,13.8861111111,89,30,10
05/21/2020 09:30,101,16.8,15,86,0,0,14.6,25,18,28,30,18.7611111111,13.3333333333,12.0902777778,14.0958994709,75,19,7
05/21/2020 10:00,117,19.5,16,101,0,0,16.7,26,17,38,36,20.3916666667,16.7861111111,15.0939153439,14.5248015873,78,32,7
05/21/2020 10:30,128,21.3,18,110,0,0,16.8,26,20,32,50,19.2257936508,18.8555555556,15.5257936508,13.768536556,87,37,4
05/21/2020 11:00,125,20.8,19,106,0,0,16.0,30,25,32,38,16.9388888889,18.7383838384,14.2035714286,13.9666666667,89,31,5
05/21/2020 11:30,147,24.5,27,120,0,0,16.8,37,27,35,48,20.3426587302,18.2986111111,14.3958333333,14.073478836,114,26,7
05/21/2020 12:00,154,25.7,36,118,0,0,14.2,39,37,39,39,14.9212962963,14.7260942761,13.9803571429,13.0462962963,119,32,3
05/21/2020 12:30,155,25.8,37,118,0,0,15.1,44,30,33,48,16.6924242424,14.9259259259,15.0188492063,13.665518278,127,24,4
05/21/2020 13:00,197,32.8,35,162,0,0,15.8,49,36,47,65,18.8608058608,15.6415343915,14.0935185185,14.4410552683,155,39,3
05/21/2020 13:30,206,34.3,64,142,0,0,15.4,58,63,40,45,16.6174679487,18.0647630148,13.4541125541,13.5453042328,178,26,2
05/21/2020 14:00,184,30.7,42,142,0,0,14.2,47,40,44,53,15.1166666667,13.2608363858,14.1333333333,14.3230769231,143,38,3
05/21/2020 14:30,193,32.2,51,142,0,0,14.7,43,47,50,53,16.2519230769,15.2119708995,13.0606481481,14.414021164,159,32,2
05/21/2020 15:00,187,31.2,47,140,0,0,16.3,42,35,56,54,19.0801046176,17.8958333333,13.9890993266,14.3597883598,158,27,2
05/21/2020 15:30,174,29.0,44,130,0,0,14.9,49,39,39,47,17.7335978836,16.6011904762,12.046957672,13.0755050505,143,27,4
05/21/2020 16:00,181,30.2,50,131,0,0,15.1,59,41,44,37,18.1706626707,15.9883838384,13.4512820513,12.7865079365,154,24,3
05/21/2020 16:30,190,31.7,44,146,0,0,15.2,42,41,48,59,15.8528138528,17.3444444444,13.5277777778,14.2566986391,168,21,1
05/21/2020 17:00,239,39.8,54,185,0,0,16.3,53,39,71,76,17.6648268398,17.7337301587,14.8383590094,14.7961279461,217,21,1
05/21/2020 17:30,232,38.7,52,180,0,0,15.1,62,40,57,73,17.0715007215,14.8568376068,13.1903004403,15.268919588,206,25,1
05/21/2020 18:00,236,39.3,51,185,0,0,15.3,64,32,66,74,18.4160765161,16.1185185185,12.9931457431,13.6763444888,207,26,4
05/21/2020 18:30,202,33.7,69,133,0,0,14.5,54,41,45,62,15.7247685185,15.2662337662,13.4642094017,13.6672008547,178,19,5
05/21/2020 19:00,199,33.2,59,140,0,0,15.2,48,26,61,64,16.2414021164,15.7611111111,14.1281288156,14.7353764155,163,31,5
05/21/2020 19:30,171,28.5,42,129,0,0,13.6,39,32,40,60,14.0392135642,13.9357142857,12.6533730159,13.5735519383,143,25,3
05/21/2020 20:00,153,25.5,41,111,1,0,15.2,35,32,34,52,16.6087301587,15.8226190476,13.8555555556,14.3804713805,121,29,3
05/21/2020 20:30,120,20.0,37,82,1,0,14.6,39,26,20,35,16.8798160173,17.7638888889,11.7888888889,12.0674603175,99,20,1
05/21/2020 21:00,121,20.2,17,104,0,0,16.1,35,13,29,44,16.1472222222,22.75,13.4555555556,12.2375,96,23,2
05/21/2020 21:30,77,12.8,23,54,0,0,12.2,18,19,21,19,14.7638888889,10.0138888889,11.6805555556,12.3194444444,58,9,10
05/21/2020 22:00,80,13.3,21,59,0,0,12.2,21,14,14,31,14.8222222222,10.9722222222,10.8666666667,12.2261904762,75,2,3
05/21/2020 22:30,38,6.3,10,28,0,0,9.8,8,6,7,17,10.2222222222,13.25,5.4444444444,10.0972222222,36,1,1
05/21/2020 23:00,40,6.7,10,30,0,0,8.5,14,6,7,13,9.15,10.3888888889,6.1111111111,8.5138888889,38,0,2
05/21/2020 23:30,18,3.0,8,10,0,0,6.5,10,2,0,6,11.5,7.6666666667,0,6.75,18,0,0
05/22/2020 00:00,23,3.8,6,17,0,0,6.9,8,3,6,6,7.8333333333,9.6666666667,4.25,5.8333333333,21,2,0
05/22/2020 00:30,17,2.8,5,12,0,0,5.0,6,2,5,4,9.3333333333,2.6666666667,2.5833333333,5.25,17,0,0
05/22/2020 01:00,17,2.8,3,14,0,0,4.5,5,1,2,9,6.3333333333,1.1666666667,3.3333333333,7.1666666667,17,0,0
05/22/2020 01:30,5,0.8,1,4,0,0,2.5,2,0,1,2,2.8333333333,0,4.1666666667,2.8333333333,4,1,0
05/22/2020 02:00,18,3.0,3,15,0,0,4.3,3,4,4,7,2.75,3.1666666667,3.7222222222,7.4166666667,17,1,0
05/22/2020 02:30,7,1.2,2,5,0,0,2.1,3,0,1,3,3.5,0,1.8333333333,2.9166666667,7,0,0
05/22/2020 03:00,4,0.7,0,4,0,0,1.5,1,0,1,2,1.3333333333,0,1.6666666667,3,4,0,0
05/22/2020 03:30,9,1.5,2,7,0,0,2.9,4,0,3,2,4.4166666667,0,3.8333333333,3.1666666667,9,0,0
05/22/2020 04:00,9,1.5,3,6,0,0,2.1,4,2,0,3,2.5555555556,3,0,3,9,0,0
05/22/2020 04:30,3,0.5,0,3,0,0,0.8,1,0,0,2,1.5,0,0,1.6666666667,3,0,0
05/22/2020 05:00,4,0.7,0,4,0,0,1.2,2,0,0,2,3.3333333333,0,0,1.3333333333,4,0,0
05/22/2020 05:30,7,1.2,3,4,0,0,1.9,3,1,1,2,2.5833333333,1.1666666667,1.1666666667,2.6666666667,7,0,0
05/22/2020 06:00,9,1.5,4,5,0,0,3.4,4,1,2,2,6.5,1.3333333333,2.6666666667,3,9,0,0
05/22/2020 06:30,15,2.5,2,13,0,0,4.4,3,3,2,7,4.1666666667,2.4166666667,2.6666666667,8.4444444444,11,4,0
05/22/2020 07:00,21,3.5,5,16,0,0,6.7,5,2,7,7,4.9166666667,6.5,6.7222222222,8.8333333333,18,3,0
05/22/2020 07:30,39,6.5,7,32,0,0,8.1,8,5,13,13,7.0555555556,5.4166666667,10.6666666667,9.375,30,7,2
05/22/2020 08:00,64,10.7,10,54,0,0,11.9,11,16,14,23,10.1666666667,14.1666666667,10.625,12.5333333333,48,13,3
05/22/2020 08:30,83,13.8,21,62,0,0,17.2,19,14,27,23,20.05,24.1944444444,12.0333333333,12.6666666667,69,12,2
05/22/2020 09:00,128,21.3,32,96,0,0,15.0,39,20,29,40,17.9630291005,16.1587301587,12.0763888889,13.6458333333,83,40,5
05/22/2020 09:30,125,20.8,15,110,0,0,15.2,32,18,42,33,15.6462962963,17.6777777778,13.872005772,13.5484126984,95,28,2
05/22/2020 10:00,108,18.0,17,91,0,0,15.2,26,19,27,36,15.5043650794,16.9444444444,14.1805555556,14.3055555556,77,23,8
05/22/2020 10:30,109,18.2,12,97,0,0,15.8,32,13,33,31,20.5356837607,14.4583333333,14.1333333333,13.8833333333,81,25,3
05/22/2020 11:00,125,20.8,34,91,0,0,14.7,41,31,28,25,15.8541666667,17.3547619048,12.344047619,13.4388888889,98,21,6
05/22/2020 11:30,139,23.2,17,122,0,0,15.0,41,19,35,44,17.2351190476,15.9563492063,12.8452380952,13.8335858586,115,22,2
05/22/2020 12:00,183,30.5,52,131,0,0,15.4,51,29,47,56,16.795995671,16.6317460317,14.181547619,13.8441798942,153,27,3
05/22/2020 12:30,196,32.7,39,157,0,0,14.9,54,24,53,65,17.3832704877,13.4349206349,15.0886363636,13.6948565324,156,37,4
05/22/2020 13:00,177,29.5,32,145,0,0,14.8,40,35,53,49,15.1560185185,14.9640873016,15.2180708181,13.8731060606,144,30,3
05/22/2020 13:30,196,32.7,49,147,0,0,15.1,56,32,50,58,16.2130952381,15.3259259259,14.6319444444,14.1677447552,154,34,8
05/22/2020 14:00,200,33.3,49,151,0,0,15.1,52,38,55,55,15.572039072,17.0203703704,13.8958333333,13.8148148148,159,35,6
05/22/2020 14:30,195,32.5,48,147,0,0,15.3,56,34,51,54,18.371031746,15.9111111111,13.5500841751,13.5535113035,158,33,4
05/22/2020 15:00,204,34.0,50,154,0,0,15.3,48,38,54,64,17.7277777778,16.6060606061,13.375,13.552795584,173,27,4
05/22/2020 15:30,199,33.2,50,149,0,0,15.2,64,29,50,56,18.9481481481,15.2,12.2601190476,14.5423881674,165,30,4
05/22/2020 16:00,209,34.8,44,165,0,0,15.7,50,38,59,62,16.3018537019,19.5582010582,12.5459656085,14.5824074074,184,21,4
05/22/2020 16:30,191,31.8,41,150,0,0,15.7,53,31,51,56,18.9318452381,16.2361111111,13.5777777778,14.1353174603,179,11,1
05/22/2020 17:00,220,36.7,54,166,0,0,14.6,57,41,48,74,17.0096861472,15.019973545,12.6277777778,13.7428125524,202,17,1
05/22/2020 17:30,228,38.0,47,181,0,0,15.2,46,47,65,70,17.8175925926,15.600462963,13.1872845292,14.192546805,209,19,1
05/22/2020 18:00,203,33.8,42,160,1,0,15.2,45,43,44,71,17.599537037,15.9040343915,12.9196428571,14.2685703186,177,25,1
05/22/2020 18:30,232,38.7,70,161,1,0,15.0,52,42,67,71,16.0546837422,15.8666666667,13.9568452381,14.1878510379,194,31,7
05/22/2020 19:00,199,33.2,61,138,0,0,16.1,67,32,40,60,15.9743055556,19.975,14.7738275613,13.7843915344,154,37,8
05/22/2020 19:30,185,30.8,47,136,2,0,14.2,47,38,49,51,16.0512626263,13.6273809524,13.6147486772,13.6353054353,150,32,3
05/22/2020 20:00,149,24.8,32,117,0,0,15.1,36,28,32,53,16.1037698413,17.1333333333,12.6876984127,14.6415598291,124,24,1
05/22/2020 20:30,139,23.2,38,101,0,0,15.2,44,29,30,36,17.5349206349,16.2222222222,13.619047619,13.4345238095,100,35,4
05/22/2020 21:00,123,20.5,30,93,0,0,13.8,30,23,33,37,15.2619047619,13.9226190476,13.4761904762,12.3666666667,83,31,9
05/22/2020 21:30,100,16.7,37,63,0,0,13.1,35,18,15,32,13.4357142857,17.503968254,10.1555555556,11.3853174603,75,12,13
05/22/2020 22:00,76,12.7,28,48,0,0,11.4,24,16,14,22,10.125,10.0277777778,14.3722222222,11.0277777778,69,0,7
05/22/2020 22:30,60,10.0,15,45,0,0,13.1,16,7,15,22,12.3472222222,21.8333333333,11.05,7.3231481481,55,3,2
05/22/2020 23:00,36,6.0,10,26,0,0,6.9,11,6,3,16,7.4583333333,8.25,3,8.7361111111,34,0,2
05/22/2020 23:30,44,7.3,11,33,0,0,10.1,13,7,8,16,14.1944444444,7.4722222222,9.25,9.5416666667,43,0,1
05/23/2020 00:00,31,5.2,8,23,0,0,7.0,9,8,5,9,8.6944444444,5.5555555556,4.9444444444,8.6388888889,30,1,0
05/23/2020 00:30,16,2.7,5,11,0,0,4.5,7,2,0,7,6.25,3.5,0,8.0833333333,16,0,0
05/23/2020 01:00,14,2.3,3,11,0,0,5.5,3,3,2,6,6.3333333333,9,2,4.4722222222,12,1,1
05/23/2020 01:30,12,2.0,2,10,0,0,2.4,3,0,5,4,3.3333333333,0,2.5,3.6666666667,10,2,0
05/23/2020 02:00,6,1.0,1,5,0,0,2.2,2,2,0,2,2,2.8333333333,0,3.8333333333,5,1,0
05/23/2020 02:30,3,0.5,0,3,0,0,0.9,0,0,0,3,0,0,0,3.6666666667,2,0,1
05/23/2020 03:00,6,1.0,3,3,0,0,2.0,1,2,2,1,1,2.5,3,1.5,5,0,1
05/23/2020 03:30,10,1.7,1,9,0,0,2.7,4,0,3,3,4.5833333333,0,3.5,2.75,10,0,0
05/23/2020 04:00,10,1.7,3,6,1,0,2.5,3,3,1,3,3.25,2.25,1.1666666667,3.5,10,0,0
05/23/2020 04:30,3,0.5,0,3,0,0,1.0,0,1,0,2,0,1,0,3,2,1,0
05/23/2020 05:00,2,0.3,0,2,0,0,0.7,1,1,0,0,1.5,1.3333333333,0,0,2,0,0
05/23/2020 05:30,3,0.5,1,2,0,0,1.1,1,1,0,1,1.5,1.5,0,1.3333333333,2,0,1
05/23/2020 06:00,11,1.8,2,9,0,0,3.1,5,0,1,5,5.3333333333,0,1.3333333333,5.5555555556,11,0,0
05/23/2020 06:30,15,2.5,4,11,0,0,3.9,6,1,2,6,6.6111111111,1.3333333333,2.1666666667,5.5833333333,14,1,0
05/23/2020 07:00,6,1.0,0,6,0,0,2.2,0,1,2,3,0,1.8333333333,2.8333333333,4.0833333333,5,1,0
05/23/2020 07:30,27,4.5,3,24,0,0,6.0,6,3,8,10,7.1666666667,3.3333333333,8.2777777778,5.2619047619,22,4,1
05/23/2020 08:00,33,5.5,2,31,0,0,6.8,5,1,6,21,4.9166666667,1.8333333333,9.1666666667,11.1611111111,28,5,0
05/23/2020 08:30,69,11.5,10,59,0,0,14.5,21,10,13,25,14.8861111111,18.1666666667,12.6388888889,12.3527777778,60,9,0
05/23/2020 09:00,72,12.0,14,58,0,0,14.6,19,13,18,22,17.0666666667,14.9722222222,13.25,13.0888888889,52,18,2
05/23/2020 09:30,77,12.8,5,69,3,0,12.3,23,11,16,27,12.4111111111,8.7777777778,14,13.9305555556,57,18,2
05/23/2020 10:00,91,15.2,15,76,0,0,16.0,23,11,20,37,22.8472222222,14.9722222222,13.6527777778,12.5833333333,69,20,2
05/23/2020 10:30,105,17.5,13,92,0,0,15.9,22,18,35,30,17.4083333333,18.375,13.5023148148,14.4464285714,84,17,4
05/23/2020 11:00,125,20.8,17,108,0,0,16.9,37,16,26,46,19.9590608466,21.3416666667,13.2341269841,13.2222222222,102,21,2
05/23/2020 11:30,145,24.2,35,109,1,0,15.0,41,25,39,40,18.4259259259,14.5166666667,13.1848290598,13.7842712843,113,27,5
05/23/2020 12:00,153,25.5,35,116,2,0,15.9,42,30,39,42,17.9076479076,17.6472222222,13.9861111111,13.994510582,120,28,5
05/23/2020 12:30,182,30.3,26,156,0,0,15.9,44,24,50,64,21.4365079365,14.6507936508,13.9990740741,13.5213009213,157,23,2
05/23/2020 13:00,196,32.7,52,144,0,0,15.2,59,39,50,48,18.6352152477,14.3064814815,14.2180504681,13.7844729345,166,29,1
05/23/2020 13:30,222,37.0,47,175,0,0,16.4,57,42,54,69,19.1616402116,18.0600529101,13.7635582011,14.5282976283,180,39,3
05/23/2020 14:00,206,34.3,56,150,0,0,17.6,53,39,54,60,19.828995079,20.8657407407,15.0746212121,14.6805555556,169,35,2
05/23/2020 14:30,214,35.7,75,139,0,0,16.4,64,44,49,57,19.1824317739,18.5392348392,12.9008056758,14.782010582,177,35,2
05/23/2020 15:00,229,38.2,50,179,0,0,15.7,47,43,69,70,16.2063492063,17.2930555556,13.7375661376,15.5901492299,196,31,2
05/23/2020 15:30,196,32.7,44,152,0,0,15.8,50,46,43,57,17.5526455026,16.9449074074,13.8361111111,14.9251831502,169,27,0
05/23/2020 16:00,188,31.3,42,146,0,0,15.1,50,36,42,60,18.5503306878,15.6111111111,12.7841269841,13.4825396825,164,22,3
05/23/2020 16:30,193,32.2,43,150,0,0,16.1,53,39,42,59,17.2364718615,17.4560185185,14.2297979798,15.384541847,176,18,0
05/23/2020 17:00,178,29.7,43,135,0,0,15.7,47,36,48,47,21.1835016835,14.8099206349,12.8282828283,13.8118386243,157,20,1
05/23/2020 17:30,167,27.8,37,130,0,0,13.6,44,30,41,52,14.9997354497,13.5734126984,11.6324074074,14.0099867725,150,13,4
05/23/2020 18:00,189,31.5,51,138,0,0,14.9,47,43,47,52,16.0639430014,17.6329365079,12.621969697,13.1567760943,164,21,4
05/23/2020 18:30,185,30.8,67,118,0,0,15.6,50,34,39,62,18.6528860029,18.4178571429,11.7579365079,13.4240007541,158,23,4
05/23/2020 19:00,118,19.7,31,87,0,0,12.7,31,24,24,39,14.7301587302,12.3166666667,11.3555555556,12.3944444444,99,15,4
05/23/2020 19:30,152,25.3,41,111,0,0,14.7,33,26,43,50,15.7115079365,17.5797619048,12.0447751323,13.5373015873,123,26,3
05/23/2020 20:00,134,22.3,28,106,0,0,15.6,35,15,33,51,15.0652777778,19.375,14.1670634921,13.7882783883,106,22,6
05/23/2020 20:30,119,19.8,27,92,0,0,14.3,29,28,29,33,19.0456349206,12.2310606061,13.0388888889,12.8111111111,88,30,1
05/23/2020 21:00,103,17.2,31,71,1,0,13.9,32,19,22,30,16.5333333333,16.0694444444,10.8777777778,12.1329365079,80,22,1
05/23/2020 21:30,89,14.8,37,52,0,0,12.3,31,19,14,25,15.5069444444,13.425,8.3,12.1574074074,80,2,7
05/23/2020 22:00,56,9.3,15,41,0,0,10.1,20,8,7,21,13.5555555556,10.8888888889,7.4166666667,8.7333333333,53,0,3
05/23/2020 22:30,45,7.5,12,33,0,0,8.3,13,15,6,11,9.3333333333,10.125,7.75,6,43,0,2
05/23/2020 23:00,41,6.8,13,28,0,0,8.8,10,11,5,15,8.2222222222,15.4166666667,5.5833333333,5.95,37,2,2
05/23/2020 23:30,31,5.2,8,23,0,0,6.7,13,3,5,10,14.5555555556,2.4166666667,4.25,5.5555555556,27,1,3
05/24/2020 00:00,22,3.7,9,13,0,0,6.2,10,7,1,4,9.5,9.7777777778,1.3333333333,4.3333333333,21,1,0
05/24/2020 00:30,21,3.5,5,16,0,0,7.0,8,2,2,9,10.9166666667,8.8333333333,2.3333333333,5.7638888889,19,0,2
05/24/2020 01:00,11,1.8,6,5,0,0,3.9,8,0,0,3,11.9444444444,0,0,3.8333333333,10,1,0
05/24/2020 01:30,8,1.3,2,6,0,0,2.6,2,0,1,5,4.5,0,1.1666666667,4.7222222222,7,1,0
05/24/2020 02:00,5,0.8,2,3,0,0,1.7,2,0,1,2,3,0,1.1666666667,2.5,4,1,0
05/24/2020 02:30,3,0.5,2,1,0,0,1.2,2,0,0,1,3.3333333333,0,0,1.5,3,0,0
05/24/2020 03:00,4,0.7,2,2,0,0,1.3,0,3,0,1,0,3.8333333333,0,1.3333333333,4,0,0
05/24/2020 03:30,4,0.7,0,4,0,0,0.9,1,1,2,0,1,1.3333333333,1.4166666667,0,4,0,0
05/24/2020 04:00,5,0.8,1,4,0,0,1.8,0,1,0,4,0,1.1666666667,0,5.8333333333,5,0,0
05/24/2020 04:30,3,0.5,2,1,0,0,1.1,1,1,0,1,1.3333333333,1.6666666667,0,1.3333333333,3,0,0
05/24/2020 05:00,2,0.3,0,2,0,0,0.7,0,1,0,1,0,1.3333333333,0,1.3333333333,2,0,0
05/24/2020 05:30,3,0.5,1,2,0,0,1.0,1,0,1,1,1.1666666667,0,1.3333333333,1.6666666667,3,0,0
05/24/2020 06:00,8,1.3,3,5,0,0,2.0,4,0,3,1,4.0833333333,0,2.75,1,8,0,0
05/24/2020 06:30,8,1.3,2,6,0,0,2.0,2,2,1,3,1.8333333333,2.5,1.1666666667,2.6666666667,7,1,0
