,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Turning Movement Counts in 30-Minute Period,,,,,,,,,,,,
,,Ttl Through,Ttl Left Turn,Ttl Right Turn,,,,,,,,,
,02/01/2020 00:30,8,32,0,,,,,,,,,
,02/01/2020 01:00,9,19,0,,,,,,,,,
,02/01/2020 01:30,5,6,0,,,,,,,,,
,02/01/2020 02:00,3,12,0,,,,,,,,,
,02/01/2020 02:30,4,10,0,,,,,,,,,
,02/01/2020 03:00,1,7,0,,,,,,,,,
,02/01/2020 03:30,2,10,0,,,,,,,,,
,02/01/2020 04:00,4,6,0,,,,,,,,,
,02/01/2020 04:30,3,2,0,,,,,,,,,
,02/01/2020 05:00,3,7,0,,,,,,,,,
,02/01/2020 05:30,1,6,0,,,,,,,,,
,02/01/2020 06:00,1,12,0,,,,,,,,,
,02/01/2020 06:30,1,8,0,,,,,,,,,
,02/01/2020 07:00,6,17,0,,,,,,,,,
,02/01/2020 07:30,7,26,0,,,,,,,,,
,02/01/2020 08:00,12,45,0,,,,,,,,,
,02/01/2020 08:30,14,34,0,,,,,,,,,
,02/01/2020 09:00,15,76,0,,,,,,,,,
,02/01/2020 09:30,16,69,0,,,,,,,,,
,02/01/2020 10:00,35,121,0,,,,,,,,,
,02/01/2020 10:30,38,153,0,,,,,,,,,
,02/01/2020 11:00,24,175,0,,,,,,,,,
,02/01/2020 11:30,30,166,0,,,,,,,,,
,02/01/2020 12:00,53,210,1,,,,,,,,,
,02/01/2020 12:30,72,199,0,,,,,,,,,
,02/01/2020 13:00,70,200,0,,,,,,,,,
,02/01/2020 13:30,73,203,1,,,,,,,,,
,02/01/2020 14:00,99,216,0,,,,,,,,,
,02/01/2020 14:30,93,216,0,,,,,,,,,
,02/01/2020 15:00,70,195,0,,,,,,,,,
,02/01/2020 15:30,83,159,1,,,,,,,,,
,02/01/2020 16:00,93,172,0,,,,,,,,,
,02/01/2020 16:30,64,170,1,,,,,,,,,
,02/01/2020 17:00,77,170,0,,,,,,,,,
,02/01/2020 17:30,61,182,0,,,,,,,,,
,02/01/2020 18:00,42,137,0,,,,,,,,,
,02/01/2020 18:30,59,160,0,,,,,,,,,
,02/01/2020 19:00,77,148,0,,,,,,,,,
,02/01/2020 19:30,71,148,0,,,,,,,,,
,02/01/2020 20:00,41,122,0,,,,,,,,,
,02/01/2020 20:30,37,83,0,,,,,,,,,
