," Zone 2",,,,,,," Zone 3",,,,,,," Zone 4",,,,,,," Zone 5",,,,,,," Zone 2",,," Zone 3",,," Zone 4",,," Zone 5",,
02/01/2020 00:50:00.00,2,9.5,0.7,1,1,0,0,4,8.8,2.6,2,2,0,0,2,8.0,1.4,0,2,0,0,1,8,0.3333333333,0,1,0,0,2,0,0,4,0,0,2,0,0,1,0,0
02/01/2020 00:55:00.00,1,7.0,0.8,1,0,0,0,2,10.5,4.3,0,2,0,0,0,0.0,0.0,0,0,0,0,1,6,3.25,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0
02/01/2020 01:00:00.00,0,0.0,0.0,0,0,0,0,2,21.0,5.0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
02/01/2020 01:05:00.00,0,0.0,0.0,0,0,0,0,1,58.0,16.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 01:10:00.00,1,23.0,3.5,1,0,0,0,0,0.0,0.0,0,0,0,0,1,7.0,3.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 01:15:00.00,0,0.0,0.0,0,0,0,0,1,14.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 01:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,7.5,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
02/01/2020 01:25:00.00,0,0.0,0.0,0,0,0,0,1,8.0,3.5,1,0,0,0,1,10.0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
02/01/2020 01:30:00.00,1,7.0,2.3,1,0,0,0,1,9.0,1.0,1,0,0,0,1,7.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
02/01/2020 01:35:00.00,0,0.0,0.0,0,0,0,0,1,11.0,1.8,0,1,0,0,2,9.5,2.5,0,2,0,0,1,6,3.25,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0
02/01/2020 01:40:00.00,0,0.0,0.0,0,0,0,0,1,5.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 01:45:00.00,1,9.0,1.0,1,0,0,0,1,10.0,1.0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,8,2.3333333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
02/01/2020 01:50:00.00,1,6.0,22.0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,9.0,1.0,0,1,0,0,1,7,3.3333333333,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
02/01/2020 01:55:00.00,0,0.0,0.0,0,0,0,0,1,8.0,1.0,1,0,0,0,1,28.0,4.3,0,1,0,0,1,5,5.3333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
02/01/2020 02:00:00.00,0,0.0,0.0,0,0,0,0,1,9.0,3.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 02:05:00.00,0,0.0,0.0,0,0,0,0,1,6.0,10.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 02:10:00.00,0,0.0,0.0,0,0,0,0,2,8.0,4.8,0,2,0,0,1,8.0,0.8,0,1,0,0,1,6,2.5,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0
02/01/2020 02:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 02:20:00.00,1,7.0,1.8,1,0,0,0,1,8.0,1.8,0,1,0,0,2,8.5,2.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
02/01/2020 02:25:00.00,0,0.0,0.0,0,0,0,0,2,6.5,5.0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
02/01/2020 02:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8.0,14.3,0,2,0,0,1,22,3.3333333333,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
02/01/2020 02:35:00.00,0,0.0,0.0,0,0,0,0,1,36.0,1.4,1,0,0,0,3,8.3,1.8,0,3,0,0,1,29,2.6,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0
02/01/2020 02:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 02:45:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
02/01/2020 02:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,7.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 02:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 03:00:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
02/01/2020 03:05:00.00,0,0.0,0.0,0,0,0,0,2,7.5,8.0,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
02/01/2020 03:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,7.0,4.3,0,2,0,0,1,7,3.3333333333,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
02/01/2020 03:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 03:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
02/01/2020 03:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,12.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 03:30:00.00,0,0.0,0.0,0,0,0,0,1,9.0,0.6,1,0,0,0,2,6.0,3.4,0,2,0,0,2,5.5,3.8,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0
02/01/2020 03:35:00.00,1,24.0,2.6,1,0,0,0,2,8.5,2.6,1,1,0,0,1,9.0,0.6,0,1,0,0,1,9,0.6,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0
02/01/2020 03:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 03:45:00.00,0,0.0,0.0,0,0,0,0,1,10.0,3.3,0,1,0,0,1,25.0,2.3,0,1,0,0,1,8,4.3333333333,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
02/01/2020 03:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 03:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 04:00:00.00,2,10.5,11.5,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 04:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
02/01/2020 04:10:00.00,0,0.0,0.0,0,0,0,0,1,10.0,3.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 04:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 04:20:00.00,0,0.0,0.0,0,0,0,0,1,8.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 04:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 04:30:00.00,0,0.0,0.0,0,0,0,0,1,7.0,1.5,1,0,0,0,1,8.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
02/01/2020 04:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 04:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,10.0,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 04:45:00.00,0,0.0,0.0,0,0,0,0,1,9.0,1.0,0,1,0,0,2,8.0,2.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
02/01/2020 04:50:00.00,1,13.0,6.5,0,1,0,0,0,0.0,0.0,0,0,0,0,1,9.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 04:55:00.00,0,0.0,0.0,0,0,0,0,2,10.0,7.7,2,0,0,0,1,9.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
02/01/2020 05:00:00.00,0,0.0,0.0,0,0,0,0,1,8.0,16.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 05:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8.0,5.0,0,1,0,0,1,8,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
02/01/2020 05:10:00.00,1,6.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 05:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 05:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,7.0,4.3,0,2,0,0,1,7,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
02/01/2020 05:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 05:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 05:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 05:40:00.00,0,0.0,0.0,0,0,0,0,1,16.0,2.5,0,1,0,0,1,7.0,1.8,0,1,0,0,2,11,1.5,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0
02/01/2020 05:45:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 05:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8.0,3.3,0,1,0,0,2,3.5,5.3333333333,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0
02/01/2020 05:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 06:00:00.00,2,12.0,1.7,0,2,0,0,3,12.0,2.2,1,2,0,0,1,18.0,0.5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0
02/01/2020 06:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9.0,1.5,0,1,0,0,1,24,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
02/01/2020 06:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 06:15:00.00,0,0.0,0.0,0,0,0,0,1,6.0,3.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
02/01/2020 06:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
02/01/2020 06:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,14.7,3.2,0,3,0,0,2,18.5,1.2,0,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0
02/01/2020 06:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 06:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2020 06:40:00.00,0,0.0,0.0,0,0,0,0,1,7.0,1.5,0,1,0,0,1,9.0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
02/01/2020 06:45:00.00,1,7.0,0.8,0,1,0,0,1,15.0,1.8,1,0,0,0,0,0.0,0.0,0,0,0,0,2,8,9.75,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0
02/01/2020 06:50:00.00,2,9.5,2.7,1,1,0,0,0,0.0,0.0,0,0,0,0,4,9.5,3.3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
02/01/2020 06:55:00.00,1,7.0,2.0,1,0,0,0,3,8.7,2.6,2,1,0,0,1,2.0,2.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0
02/01/2020 07:00:00.00,1,6.0,1.2,0,1,0,0,2,6.5,1.7,1,1,0,0,2,9.0,1.7,0,2,0,0,1,6,1.6666666667,0,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0
02/01/2020 07:05:00.00,0,0.0,0.0,0,0,0,0,1,29.0,2.2,1,0,0,0,3,14.7,2.8,0,3,0,0,2,18,2.1666666667,0,2,0,0,0,0,0,1,0,0,3,0,0,2,0,0
02/01/2020 07:10:00.00,0,0.0,0.0,0,0,0,0,2,9.5,18.0,0,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
02/01/2020 07:15:00.00,3,9.0,2.2,3,0,0,0,1,9.0,1.1,1,0,0,0,3,8.3,9.1,0,3,0,0,2,22,1.4444444444,0,2,0,0,3,0,0,1,0,0,2,0,1,2,0,0
02/01/2020 07:20:00.00,0,0.0,0.0,0,0,0,0,1,6.0,7.7,1,0,0,0,3,7.0,11.5,0,3,0,0,2,6.5,4.3333333333,0,2,0,0,0,0,0,0,0,1,2,0,1,2,0,0
02/01/2020 07:25:00.00,0,0.0,0.0,0,0,0,0,2,8.5,1.7,0,2,0,0,2,18.0,4.5,0,2,0,0,2,9,2.1666666667,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0
02/01/2020 07:30:00.00,1,12.0,1.8,1,0,0,0,1,9.0,1.8,0,1,0,0,2,10.0,3.3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
02/01/2020 07:35:00.00,0,0.0,0.0,0,0,0,0,1,38.0,26.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
02/01/2020 07:40:00.00,3,17.3,3.5,2,1,0,0,1,11.0,1.5,0,1,0,0,2,9.5,3.8,0,2,0,0,5,16.2,6.2727272727,0,5,0,0,2,1,0,1,0,0,1,1,0,5,0,0
02/01/2020 07:45:00.00,2,44.0,4.9,2,0,0,0,1,10.0,1.7,1,0,0,0,6,13.2,8.3,0,6,0,0,3,8.6666666667,4.9166666667,0,3,0,0,0,2,0,1,0,0,5,1,0,2,1,0
02/01/2020 07:50:00.00,7,19.6,8.3,3,4,0,0,4,29.0,5.1,3,1,0,0,3,12.7,3.0,0,3,0,0,2,10.5,2.0625,0,2,0,0,4,2,1,1,3,0,3,0,0,2,0,0
02/01/2020 07:55:00.00,1,11.0,2.9,0,1,0,0,3,13.3,5.6,0,3,0,0,2,11.0,3.3,0,2,0,0,1,15,0.4285714286,0,1,0,0,1,0,0,3,0,0,2,0,0,1,0,0
02/01/2020 08:00:00.00,1,12.0,1.0,1,0,0,0,2,10.0,1.6,0,2,0,0,5,13.2,7.9,0,5,0,0,2,27,3,0,2,0,0,1,0,0,2,0,0,5,0,0,1,1,0
02/01/2020 08:05:00.00,4,12.8,9.0,4,0,0,0,2,11.5,1.3,0,2,0,0,4,10.0,3.3,0,4,0,0,2,13,4.0833333333,0,2,0,0,3,0,1,2,0,0,4,0,0,1,1,0
02/01/2020 08:10:00.00,0,0.0,0.0,0,0,0,0,2,19.5,6.6,1,1,0,0,3,13.7,6.4,0,3,0,0,2,17,4.2857142857,0,2,0,0,0,0,0,1,1,0,3,0,0,2,0,0
02/01/2020 08:15:00.00,1,35.0,4.0,0,1,0,0,1,12.0,3.3,1,0,0,0,2,10.5,6.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
02/01/2020 08:20:00.00,0,0.0,0.0,0,0,0,0,2,14.5,11.2,1,1,0,0,2,12.5,6.6,0,2,0,0,1,13,0.6,0,1,0,0,0,0,0,1,1,0,2,0,0,1,0,0
02/01/2020 08:25:00.00,4,11.0,6.4,4,0,0,0,2,15.5,1.3,1,1,0,0,4,13.3,4.5,0,4,0,0,1,8,0.9090909091,0,1,0,0,2,2,0,2,0,0,4,0,0,1,0,0
02/01/2020 08:30:00.00,2,13.0,5.4,2,0,0,0,2,28.5,5.8,0,2,0,0,4,11.0,6.6,0,4,0,0,1,18,0.7777777778,0,1,0,0,0,2,0,1,1,0,3,1,0,1,0,0
02/01/2020 08:35:00.00,4,16.8,4.7,1,3,0,0,2,11.5,2.9,1,1,0,0,5,12.8,6.1,0,5,0,0,3,17,5.3571428571,0,3,0,0,3,1,0,2,0,0,4,1,0,2,0,1
02/01/2020 08:40:00.00,3,12.0,3.5,1,2,0,0,3,16.3,4.8,1,2,0,0,4,13.0,7.3,0,4,0,0,3,13.3333333333,5.3076923077,0,3,0,0,3,0,0,2,1,0,3,0,1,2,1,0
02/01/2020 08:45:00.00,4,26.3,6.9,3,1,0,0,6,25.2,5.8,2,4,0,0,4,16.8,4.2,0,4,0,0,3,11,3.0588235294,0,3,0,0,2,1,1,4,2,0,4,0,0,3,0,0
02/01/2020 08:50:00.00,0,0.0,0.0,0,0,0,0,6,14.2,11.9,4,2,0,0,2,16.5,2.9,0,2,0,0,3,9.6666666667,3.5454545455,0,3,0,0,0,0,0,3,3,0,2,0,0,3,0,0
02/01/2020 08:55:00.00,4,21.0,3.8,0,4,0,0,5,21.2,4.3,1,4,0,0,4,12.3,4.1,0,4,0,0,6,11.3333333333,5.8421052632,0,6,0,0,4,0,0,5,0,0,3,1,0,4,2,0
02/01/2020 09:00:00.00,1,15.0,4.1,0,1,0,0,6,19.7,5.4,1,5,0,0,4,14.8,4.0,0,4,0,0,6,12.8333333333,5,0,6,0,0,0,0,1,5,1,0,4,0,0,6,0,0
02/01/2020 09:05:00.00,3,17.7,7.1,1,2,0,0,5,14.4,5.8,0,5,0,0,2,20.0,1.2,0,2,0,0,3,15,4.7692307692,0,3,0,0,2,0,1,4,1,0,2,0,0,1,2,0
02/01/2020 09:10:00.00,2,20.0,2.6,0,2,0,0,2,11.5,2.6,0,2,0,0,3,20.7,2.6,0,3,0,0,3,12.6666666667,4.3,0,3,0,0,2,0,0,2,0,0,3,0,0,3,0,0
02/01/2020 09:15:00.00,5,17.8,4.1,2,3,0,0,6,17.7,5.9,3,3,0,0,3,12.3,3.1,0,3,0,0,3,14.6666666667,3.2941176471,0,3,0,0,5,0,0,5,1,0,2,1,0,2,1,0
02/01/2020 09:20:00.00,1,31.0,1.5,1,0,0,0,1,13.0,1.2,1,0,0,0,4,15.5,5.4,0,4,0,0,5,15.2,6.8181818182,0,5,0,0,1,0,0,1,0,0,4,0,0,4,1,0
02/01/2020 09:25:00.00,5,14.2,4.6,3,2,0,0,4,11.3,4.5,0,4,0,0,5,12.4,5.4,0,5,0,0,5,14.8,6.4210526316,0,5,0,0,3,2,0,3,1,0,3,2,0,2,3,0
02/01/2020 09:30:00.00,3,12.7,3.3,3,0,0,0,6,13.5,5.9,2,4,0,0,5,15.0,3.9,0,5,0,0,1,15,1.0666666667,0,1,0,0,3,0,0,6,0,0,5,0,0,1,0,0
02/01/2020 09:35:00.00,3,21.7,0.7,3,0,0,0,6,13.2,2.8,5,1,0,0,9,14.9,5.0,1,8,0,0,6,13.8333333333,3.25,0,6,0,0,3,0,0,6,0,0,8,1,0,4,2,0
02/01/2020 09:40:00.00,5,12.8,3.0,5,0,0,0,4,17.8,3.3,1,3,0,0,4,13.0,4.9,0,4,0,0,9,13.8888888889,7.2727272727,0,9,0,0,5,0,0,3,1,0,3,0,1,8,0,1
02/01/2020 09:45:00.00,7,14.3,5.0,5,2,0,0,7,10.1,2.0,5,2,0,0,8,16.3,5.1,0,8,0,0,6,12.3333333333,4.6785714286,0,6,0,0,5,2,0,7,0,0,8,0,0,3,3,0
02/01/2020 09:50:00.00,5,17.4,3.6,1,4,0,0,10,18.7,4.3,3,7,0,0,7,14.7,3.8,0,7,0,0,9,14.3333333333,5.5,0,9,0,0,4,0,1,9,1,0,5,2,0,7,1,2
02/01/2020 09:55:00.00,2,11.5,1.2,0,2,0,0,8,14.9,5.2,3,5,0,0,6,14.2,5.6,0,6,0,0,7,13.7142857143,4.347826087,0,7,0,0,2,0,0,7,1,0,5,0,1,4,3,0
02/01/2020 10:00:00.00,5,10.6,2.3,3,2,0,0,5,18.6,2.5,0,5,0,0,10,17.8,6.9,0,10,0,0,8,17.125,5.1785714286,0,8,0,0,5,0,0,4,1,0,6,4,0,5,3,0
02/01/2020 10:05:00.00,6,13.3,4.1,0,6,0,0,6,23.2,3.6,2,4,0,0,12,15.1,4.1,0,12,0,0,10,16.3,4.4411764706,0,10,0,0,4,1,1,4,2,0,12,0,0,9,1,0
02/01/2020 10:10:00.00,6,11.5,3.8,6,0,0,0,8,16.9,5.3,2,6,0,0,7,14.4,4.0,0,7,0,0,7,15.5714285714,4.4642857143,0,7,0,0,5,1,0,7,1,0,7,0,0,6,1,0
02/01/2020 10:15:00.00,8,13.6,6.5,8,0,0,0,11,18.1,6.3,2,9,0,0,7,13.3,5.5,0,7,0,0,6,13.1666666667,5,0,6,0,0,5,2,1,7,4,0,4,2,1,3,1,2
02/01/2020 10:20:00.00,5,21.4,1.7,5,0,0,0,10,27.2,5.9,5,5,0,0,9,15.1,4.1,0,9,0,0,11,16.1818181818,5.2,0,11,0,0,5,0,0,6,2,2,8,1,0,10,1,0
