,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,Turning Movement Counts in 30-Minute Period,,,,,,,,,,,,
,,Ttl Through,Ttl Left Turn,Ttl Right Turn,,,,,,,,,
,07/27/2020 00:30,0,0,0,,,,,,,,,
,07/27/2020 01:00,0,0,0,,,,,,,,,
,07/27/2020 01:30,0,0,0,,,,,,,,,
,07/27/2020 02:00,0,0,0,,,,,,,,,
,07/27/2020 02:30,0,0,0,,,,,,,,,
,07/27/2020 03:00,0,0,0,,,,,,,,,
,07/27/2020 03:30,0,0,0,,,,,,,,,
,07/27/2020 04:00,0,0,0,,,,,,,,,
,07/27/2020 04:30,0,0,0,,,,,,,,,
,07/27/2020 05:00,0,0,0,,,,,,,,,
,07/27/2020 05:30,0,0,0,,,,,,,,,
,07/27/2020 06:00,0,0,0,,,,,,,,,
,07/27/2020 06:30,0,0,0,,,,,,,,,
,07/27/2020 07:00,0,0,0,,,,,,,,,
,07/27/2020 07:30,0,0,0,,,,,,,,,
,07/27/2020 08:00,0,0,0,,,,,,,,,
,07/27/2020 08:30,12,47,0,,,,,,,,,
,07/27/2020 09:00,33,102,0,,,,,,,,,
,07/27/2020 09:30,17,87,0,,,,,,,,,
,07/27/2020 10:00,18,100,0,,,,,,,,,
,07/27/2020 10:30,18,104,0,,,,,,,,,
,07/27/2020 11:00,26,109,0,,,,,,,,,
,07/27/2020 11:30,27,127,0,,,,,,,,,
,07/27/2020 12:00,34,128,0,,,,,,,,,
,07/27/2020 12:30,53,138,0,,,,,,,,,
,07/27/2020 13:00,40,154,0,,,,,,,,,
,07/27/2020 13:30,49,170,0,,,,,,,,,
,07/27/2020 14:00,58,124,1,,,,,,,,,
,07/27/2020 14:30,52,144,0,,,,,,,,,
,07/27/2020 15:00,66,168,0,,,,,,,,,
,07/27/2020 15:30,61,147,0,,,,,,,,,
,07/27/2020 16:00,50,165,0,,,,,,,,,
,07/27/2020 16:30,59,173,0,,,,,,,,,
,07/27/2020 17:00,74,201,0,,,,,,,,,
,07/27/2020 17:30,63,173,0,,,,,,,,,
,07/27/2020 18:00,94,207,0,,,,,,,,,
,07/27/2020 18:30,68,152,0,,,,,,,,,
,07/27/2020 19:00,66,126,0,,,,,,,,,
,07/27/2020 19:30,48,112,0,,,,,,,,,
,07/27/2020 20:00,50,100,0,,,,,,,,,
,07/27/2020 20:30,30,90,0,,,,,,,,,
