,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
03/01/2020 00:30,35,5.8,4,28,0,0,8.6,7,5,17,6,13.7222222222,5.6666666667,8,7.0833333333,27,1,1
03/01/2020 01:00,23,3.8,6,17,0,0,4.8,3,8,7,5,2.8333333333,6.1944444444,3.7916666667,6.25,17,3,3
03/01/2020 01:30,22,3.7,3,19,0,0,4.8,2,8,11,1,2.1666666667,6.4583333333,7.2222222222,3.1666666667,19,2,1
03/01/2020 02:00,21,3.5,6,15,0,0,5.2,0,9,8,4,0,8.375,5.7638888889,6.75,20,1,0
03/01/2020 02:30,6,1.0,3,3,0,0,1.8,0,4,2,0,0,4.4166666667,2.6666666667,0,6,0,0
03/01/2020 03:00,4,0.7,3,1,0,0,1.3,2,1,1,0,2.5,1.6666666667,1.1666666667,0,4,0,0
03/01/2020 03:30,4,0.7,1,3,0,0,0.9,1,0,1,2,1,0,1.3333333333,1.25,3,1,0
03/01/2020 04:00,6,1.0,0,6,0,0,2.0,0,3,1,2,0,4.3333333333,1.5,2.3333333333,5,1,0
03/01/2020 04:30,5,0.8,1,4,0,0,1.5,1,2,1,1,0.8333333333,2.3333333333,1.5,1.3333333333,5,0,0
03/01/2020 05:00,4,0.7,3,1,0,0,0.9,2,2,0,0,2.5,1.0833333333,0,0,4,0,0
03/01/2020 05:30,3,0.5,0,3,0,0,0.7,0,0,3,0,0,0,2.8333333333,0,3,0,0
03/01/2020 06:00,7,1.2,1,6,0,0,4.0,1,3,3,0,1.3333333333,11.3333333333,3.5,0,7,0,0
03/01/2020 06:30,9,1.5,4,5,0,0,3.0,1,3,4,1,1.3333333333,5.6666666667,3.9166666667,1,8,1,0
03/01/2020 07:00,13,2.2,2,11,0,0,4.1,3,2,6,2,2.6666666667,7.5,5.25,1.1666666667,13,0,0
03/01/2020 07:30,22,3.7,6,16,0,0,4.3,5,5,10,2,3.8333333333,3.75,6.9027777778,2.8333333333,18,3,1
03/01/2020 08:00,37,6.2,15,22,0,0,9.0,13,10,11,3,11.4444444444,8.4583333333,10.3,5.6666666667,32,5,0
03/01/2020 08:30,49,8.2,11,38,0,0,10.9,14,12,19,4,14.625,12.8,11.2638888889,5.0833333333,37,12,0
03/01/2020 09:00,45,7.5,5,40,0,0,11.0,10,6,20,9,7.1944444444,16.0833333333,11.2722222222,9.2666666667,34,9,2
03/01/2020 09:30,75,12.5,13,62,0,0,14.5,14,13,29,19,12.9166666667,20.5555555556,12.3115079365,12.2194444444,58,17,0
03/01/2020 10:00,107,17.8,25,82,0,0,13.2,27,24,31,25,13.9972222222,14.7273809524,11.8055555556,12.0892857143,81,26,1
03/01/2020 10:30,110,18.3,24,86,0,0,14.5,19,29,34,28,16.6111111111,15.3888888889,12.8955026455,13.0555555556,79,28,3
