,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
02/01/2020 00:30,38,6.3,8,32,0,1,9.2,7,8,16,7,12.0277777778,7.2083333333,9.1111111111,8.5,26,1,2
02/01/2020 01:00,28,4.7,9,19,0,0,6.3,6,14,6,2,6.5833333333,10.8333333333,5.25,2.3333333333,28,0,0
02/01/2020 01:30,11,1.8,5,6,0,0,6.3,2,4,3,2,5,14.8333333333,4,1.25,11,0,0
02/01/2020 02:00,15,2.5,3,12,0,0,5.4,2,5,4,4,2.5,7.1666666667,7.75,4.3333333333,14,0,1
02/01/2020 02:30,14,2.3,4,10,0,0,3.7,1,6,5,2,1.1666666667,4.75,4.0833333333,4.6666666667,13,1,0
02/01/2020 03:00,8,1.3,1,7,0,0,4.0,0,1,4,3,0,6,2.5555555556,7.3333333333,8,0,0
02/01/2020 03:30,12,2.0,2,10,0,0,2.5,0,3,5,4,0,2.75,4.1666666667,3.25,12,0,0
02/01/2020 04:00,10,1.7,4,6,0,0,4.3,3,3,2,2,5.75,3.0833333333,5.6666666667,2.8333333333,10,0,0
02/01/2020 04:30,5,0.8,3,2,0,0,1.7,0,3,1,1,0,4.1666666667,1.3333333333,1.3333333333,5,0,0
02/01/2020 05:00,10,1.7,3,7,0,0,3.2,1,4,5,0,2.1666666667,4.5,6,0,10,0,0
02/01/2020 05:30,7,1.2,1,6,0,0,1.9,1,0,4,2,1,0,4,2.5,7,0,0
02/01/2020 06:00,13,2.2,1,12,0,0,3.6,2,4,3,4,2,4.6666666667,5.5,2.4166666667,13,0,0
02/01/2020 06:30,9,1.5,1,8,0,0,3.4,0,1,5,3,0,1,5.4444444444,7.0833333333,9,0,0
02/01/2020 07:00,23,3.8,6,17,0,0,4.6,5,7,8,3,4.9166666667,6.1944444444,4.9166666667,2.3333333333,22,1,0
