,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
10/07/2019 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 13:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 14:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 14:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 15:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 15:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 16:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 16:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 17:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 17:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 18:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 18:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 19:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 19:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 20:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/07/2019 20:30,142,23.7,40,102,0,0,11.7,38,45,28,31,12.4836829837,12.7253968254,11.296031746,10.3819444444,125,6,11
10/07/2019 21:00,144,24.0,44,99,1,0,13.0,28,40,38,38,12.9555555556,13.7063492063,14.6202380952,10.8194444444,124,9,11
10/07/2019 21:30,127,21.2,30,97,0,0,13.1,26,32,40,29,12.480952381,15.5833333333,12.1705026455,12.3291666667,109,7,11
10/07/2019 22:00,86,14.3,27,59,0,0,11.7,17,24,22,23,10.3305555556,12.7047619048,11.6666666667,12.2527777778,79,2,5
10/07/2019 22:30,90,15.0,25,65,0,0,12.3,14,35,22,19,15.8194444444,11.8277777778,10.1972222222,11.1666666667,78,4,8
10/07/2019 23:00,62,10.3,14,48,0,0,11.8,7,20,21,14,17.0833333333,12.2416666667,10.9027777778,7.0277777778,55,1,6
10/07/2019 23:30,52,8.7,11,41,0,0,10.9,4,17,19,12,10.5,11.5,10.0388888889,11.4166666667,47,0,5
10/08/2019 00:00,35,5.8,8,27,0,0,8.8,6,8,17,4,8,13.3888888889,10.4444444444,3.5,31,1,3
10/08/2019 00:30,24,4.0,4,20,0,0,5.0,2,8,12,2,2.6666666667,6.6166666667,8.6944444444,2.1666666667,22,0,2
10/08/2019 01:00,8,1.3,0,6,2,0,1.4,2,1,5,0,1.25,0.5,4,0,8,0,0
10/08/2019 01:30,14,2.3,3,11,0,0,3.8,1,5,5,3,1,4.9166666667,5.1666666667,4,14,0,0
10/08/2019 02:00,8,1.3,2,6,0,0,3.6,3,2,1,2,4.5833333333,5.8333333333,1.3333333333,2.8333333333,6,2,0
10/08/2019 02:30,4,0.7,1,3,0,0,0.9,0,3,1,0,0,2.9166666667,0.8333333333,0,4,0,0
10/08/2019 03:00,3,0.5,0,3,0,0,0.8,1,1,1,0,0.6666666667,1.5,1.1666666667,0,3,0,0
10/08/2019 03:30,8,1.3,0,8,0,0,2.0,0,2,5,1,0,2.1666666667,4.9166666667,1,7,1,0
10/08/2019 04:00,9,1.5,2,7,0,0,2.7,0,4,5,0,0,4.0833333333,6.6666666667,0,9,0,0
10/08/2019 04:30,5,0.8,0,5,0,0,1.1,0,1,3,1,0,1.3333333333,2.8333333333,0.3333333333,5,0,0
10/08/2019 05:00,9,1.5,3,6,0,0,2.4,3,3,2,1,1.3888888889,3.8333333333,2.3333333333,2.1666666667,8,1,0
10/08/2019 05:30,9,1.5,1,8,0,0,2.6,2,3,3,1,2.5,3.3333333333,3.5,1.1666666667,9,0,0
10/08/2019 06:00,21,3.5,9,11,1,0,5.4,11,6,4,0,9.7777777778,7.8333333333,3.8333333333,0,19,2,0
10/08/2019 06:30,20,3.3,3,17,0,0,6.9,1,6,9,4,1,13.8333333333,7.0833333333,5.8333333333,17,2,1
10/08/2019 07:00,34,5.7,6,28,0,0,11.0,11,7,10,6,11.3055555556,18.8888888889,6.9444444444,6.6666666667,31,1,2
10/08/2019 07:30,61,10.2,12,49,0,0,9.2,12,12,24,13,6.1944444444,10.6111111111,10.4444444444,9.5833333333,56,1,4
10/08/2019 08:00,91,15.2,14,77,0,0,13.6,12,30,30,19,13.125,14.7055555556,14.4621212121,12.0694444444,56,25,10
10/08/2019 08:30,197,32.8,33,164,0,0,17.4,30,47,60,60,18.8009259259,20.6154761905,15.5476190476,14.8215488215,118,61,18
