,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
12/03/2019 13:00,268,44.7,95,173,0,0,17.0,75,76,60,57,18.2909151034,19.2515352295,15.2428011803,15.1494047619,181,77,10
12/03/2019 13:30,280,46.7,92,188,0,0,16.9,71,88,59,62,19.0988247863,19.3821343689,15.1517806268,14.077020202,202,68,10
12/03/2019 14:00,265,44.2,95,170,0,0,17.6,70,80,62,53,19.1924954675,20.468664121,15.8033730159,15.1342398342,180,79,6
12/03/2019 14:30,253,42.2,64,189,0,0,16.4,60,69,64,60,17.498315791,18.5537217412,14.9092261905,14.8240870241,187,57,9
12/03/2019 15:00,239,39.8,66,173,0,0,16.1,67,63,58,51,18.0592948718,18.05,13.8728535354,14.5695045695,150,78,11
12/03/2019 15:30,260,43.3,62,197,1,0,16.5,49,63,75,73,16.6456349206,18.3283730159,15.5208333333,15.47996633,190,62,8
12/03/2019 16:00,334,55.7,82,252,0,0,19.1,57,87,96,94,20.6589869281,21.9809306298,17.4579714747,16.4711960189,222,98,14
12/03/2019 16:30,344,57.3,94,250,0,0,17.7,70,77,93,104,18.9456261331,19.2671497585,16.56817182,16.0024589434,258,84,2
12/03/2019 17:00,383,63.8,96,287,0,0,18.8,75,82,111,115,20.4077478214,20.1400132275,17.3828216374,17.2105897915,265,111,7
12/03/2019 17:30,477,79.5,125,352,0,0,18.8,85,99,136,157,19.8261420597,19.8445249195,17.8897058824,17.6009763184,319,141,17
12/03/2019 18:00,547,91.2,135,412,0,0,19.5,109,101,157,180,20.4613546176,21.3594944862,18.4203618561,17.6510349462,302,198,47
12/03/2019 18:30,580,96.7,144,436,0,0,18.7,103,97,194,186,19.5892805383,20.5935770751,17.7502316311,16.7419371384,532,24,24
12/03/2019 19:00,554,92.3,155,399,0,0,18.5,120,102,161,171,21.0543151998,20.6332225491,16.4312051817,15.8622608071,534,13,7
12/03/2019 19:30,362,60.3,100,261,1,0,16.3,69,76,99,118,17.4865058144,16.838032991,15.3281119465,15.4711453824,352,5,5
12/03/2019 20:00,218,36.3,50,168,0,0,15.0,39,44,65,70,16.4357323232,17.0938644689,13.3874572051,13.2220765346,201,5,12
12/03/2019 20:30,183,30.5,53,130,0,0,13.1,35,45,52,51,12.8962121212,15.9291666667,11.5416666667,12.2313973064,165,5,13
12/03/2019 21:00,137,22.8,31,106,0,0,12.1,21,35,44,37,12.8333333333,12.6740079365,10.8194444444,12.0529761905,120,6,11
12/03/2019 21:30,119,19.8,41,78,0,0,11.4,24,36,31,28,10.9103174603,14.4203703704,10.1380952381,9.9702380952,86,12,21
12/03/2019 22:00,96,16.0,29,66,1,0,10.3,23,19,34,20,10.8634920635,11.0138888889,10.1242063492,9.128968254,76,3,17
12/03/2019 22:30,71,11.8,16,55,0,0,9.5,12,19,21,19,7.2777777778,12.4861111111,9.3472222222,9.0666666667,46,8,17
12/03/2019 23:00,66,11.0,18,48,0,0,10.0,8,18,25,15,9.9444444444,15.3194444444,7.7675925926,7.1611111111,45,4,17
12/03/2019 23:30,60,10.0,14,46,0,0,12.0,5,18,24,13,11.0555555556,15.1,10.7777777778,11.2083333333,52,2,6
12/04/2019 00:00,28,4.7,10,18,0,0,6.4,3,16,7,2,3.8333333333,11.3472222222,7.1111111111,3.5,26,1,1
12/04/2019 00:30,33,5.5,9,24,0,0,7.4,2,13,14,4,3.1666666667,15.1333333333,7.9166666667,3.25,30,1,2
12/04/2019 01:00,12,2.0,4,8,0,0,2.7,4,1,7,0,2.5833333333,1.8333333333,6.3333333333,0,10,0,2
12/04/2019 01:30,10,1.7,6,4,0,0,2.7,1,6,1,2,0.8333333333,6.8333333333,1.5,1.75,8,1,1
12/04/2019 02:00,3,0.5,2,1,0,0,0.8,0,3,0,0,0,3.0833333333,0,0,3,0,0
12/04/2019 02:30,13,2.2,3,9,1,0,2.6,1,2,7,3,0.6666666667,2,4.5555555556,3,10,1,2
12/04/2019 03:00,5,0.8,4,1,0,0,1.3,2,2,1,0,1.8333333333,2.6666666667,0.8333333333,0,2,3,0
12/04/2019 03:30,6,1.0,1,5,0,0,1.4,1,1,2,2,1.1666666667,1,1.5,1.8333333333,5,0,1
12/04/2019 04:00,9,1.5,3,6,0,0,2.1,0,5,4,0,0,4.3888888889,4.0833333333,0,6,1,2
12/04/2019 04:30,6,1.0,3,3,0,0,1.3,2,1,3,0,0.8333333333,1.6666666667,2.5,0,6,0,0
12/04/2019 05:00,7,1.2,6,1,0,0,1.4,3,3,1,0,2.0833333333,2.4166666667,1.1666666667,0,4,2,1
12/04/2019 05:30,16,2.7,8,8,0,0,3.6,3,5,4,4,1.9166666667,4.1666666667,4.1666666667,4.1666666667,14,2,0
12/04/2019 06:00,15,2.5,5,10,0,0,5.8,3,4,5,3,3.6666666667,9.8333333333,4.5,5,11,3,1
12/04/2019 06:30,27,4.5,11,16,0,0,5.8,4,9,8,6,4.4166666667,6.2777777778,4.5833333333,7.7222222222,18,4,5
12/04/2019 07:00,44,7.3,17,27,0,0,7.7,12,8,16,8,6.9722222222,9.8333333333,8.8125,5.1666666667,26,5,13
12/04/2019 07:30,54,9.0,16,38,0,0,10.5,13,10,19,12,15,10.0416666667,9.8142857143,7.1527777778,37,7,10
12/04/2019 08:00,86,14.3,24,62,0,0,12.9,18,20,28,20,13.675,16.35,10.7916666667,10.7888888889,32,23,31
12/04/2019 08:30,126,21.0,37,89,0,0,14.4,34,32,26,34,15.1416666667,15.5634920635,12.8611111111,13.8912037037,47,39,40
12/04/2019 09:00,288,48.0,84,204,0,0,16.7,56,74,72,86,16.3469169719,18.6400132275,16.1278998779,15.8484866985,135,99,54
12/04/2019 09:30,352,58.7,147,204,1,0,17.7,94,98,57,103,20.3527199924,21.1874452862,14.7116402116,14.7154591242,159,106,87
12/04/2019 10:00,372,62.0,151,220,1,0,18.0,112,110,68,82,19.2437770563,21.6678469258,15.9825727513,14.9465880525,139,131,102
12/04/2019 10:30,354,59.0,136,218,0,0,17.3,102,125,61,66,19.0493927126,20.8329860124,14.6938455063,14.7849326599,203,116,35
12/04/2019 11:00,367,61.2,108,254,5,0,17.1,118,100,79,70,18.4244079401,19.535968661,15.4975564468,14.9930437618,233,94,40
12/04/2019 11:30,191,31.8,60,131,0,0,15.7,57,58,40,36,16.6586149961,18.1960648148,14.3402777778,13.5331349206,121,60,10
12/04/2019 12:00,193,32.2,53,140,0,0,15.5,45,54,58,36,17.2302248677,16.7301587302,14.0471153846,14.1611111111,111,65,17
12/04/2019 12:30,215,35.8,63,150,2,0,15.7,63,57,56,39,15.8315665816,16.7946969697,14.7270655271,15.4173881674,150,49,16
12/04/2019 13:00,254,42.3,78,176,0,0,16.5,72,72,53,57,17.8,19.0730317885,14.2529137529,14.776986902,150,79,25
12/04/2019 13:30,264,44.0,91,173,0,0,17.6,84,70,53,57,19.8742664743,20.8074197861,14.9884259259,14.6336843712,149,94,21
12/04/2019 14:00,239,39.8,68,171,0,0,16.8,52,77,63,47,17.4331349206,20.4659042347,15.426046176,13.9493506494,134,77,28
12/04/2019 14:30,269,44.8,77,192,0,0,16.1,71,65,62,71,17.7899881165,16.9983405483,14.8707070707,14.7954594017,207,53,9
12/04/2019 15:00,250,41.7,56,194,0,0,16.9,57,65,62,66,18.2758838384,18.1427248677,15.6130952381,15.7122474747,148,85,17
12/04/2019 15:30,307,51.2,83,224,0,0,16.8,70,81,82,74,16.8402702962,18.3045070806,16.0994912495,16.1294871795,229,76,2
12/04/2019 16:00,282,47.0,66,216,0,0,18.4,62,58,84,78,19.6776353276,20.9816137566,16.7314107461,16.0839528892,122,107,53
12/04/2019 16:30,266,44.3,63,203,0,0,17.5,41,60,88,77,20.4185606061,17.2106842232,16.1246392496,16.0480042017,150,84,32
12/04/2019 17:00,322,53.7,83,239,0,0,18.2,81,64,84,93,19.8132898534,20.585583751,15.8872076023,16.5700039612,202,84,36
12/04/2019 17:30,335,55.8,74,261,0,0,19.3,80,66,109,80,21.2512112672,21.2861811391,17.7324832173,17.0338203463,178,109,48
12/04/2019 18:00,513,85.5,124,389,0,0,19.9,91,100,145,177,21.2837634953,22.8468457468,17.8850698684,17.4268864634,250,207,56
12/04/2019 18:30,550,91.7,166,384,0,0,19.1,113,97,151,189,21.5199494949,21.0531878307,17.4764214047,16.5138036215,459,41,50
12/04/2019 19:00,533,88.8,149,384,0,0,18.7,111,99,159,164,20.4192568869,20.9883624782,16.855763844,16.4589953358,512,16,5
12/04/2019 19:30,337,56.2,95,242,0,0,16.2,67,72,93,105,16.3217261905,17.0621905872,15.3565831813,15.9278997684,324,4,9
12/04/2019 20:00,236,39.3,70,166,0,0,15.0,45,57,70,64,15.4851851852,17.4312169312,13.3958180708,13.8428719973,219,7,10
12/04/2019 20:30,156,26.0,40,116,0,0,13.8,37,34,46,39,13.6583333333,16.1055555556,12.9461279461,12.5092592593,139,3,14
12/04/2019 21:00,131,21.8,43,88,0,0,12.6,29,30,41,31,11.2361111111,14.3305555556,12.5027777778,12.5166666667,117,4,10
12/04/2019 21:30,115,19.2,30,85,0,0,12.9,18,32,30,35,17.9444444444,12.6317460317,10.8888888889,10.2055555556,107,0,8
12/04/2019 22:00,73,12.2,14,59,0,0,11.2,10,18,24,21,7.5416666667,15.425,12.6527777778,9.3583333333,62,4,7
12/04/2019 22:30,69,11.5,9,60,0,0,10.6,6,17,27,19,6.6666666667,11.9527777778,11.1488095238,12.5861111111,60,4,5
12/04/2019 23:00,67,11.2,11,56,0,0,11.5,7,23,21,16,11.5,12.625,10.2444444444,11.7583333333,62,2,3
12/04/2019 23:30,44,7.3,11,33,0,0,11.5,8,9,16,11,10.8888888889,14.3888888889,11.1666666667,9.4722222222,42,1,1
12/05/2019 00:00,27,4.5,5,22,0,0,9.0,6,7,11,3,12.6666666667,13.4166666667,7.2333333333,2.8333333333,24,0,3
12/05/2019 00:30,25,4.2,7,18,0,0,5.1,3,11,8,3,3.8333333333,6.9920634921,5.5833333333,4.1666666667,22,0,3
12/05/2019 01:00,15,2.5,3,12,0,0,9.0,1,5,6,3,6.3333333333,7.8333333333,16.3333333333,5.4166666667,13,0,2
12/05/2019 01:30,8,1.3,0,8,0,0,3.6,1,2,4,1,1.3333333333,7,5,1,6,0,2
12/05/2019 02:00,12,2.0,3,9,0,0,4.4,1,5,5,1,5.8333333333,4.7777777778,5.5833333333,1.3333333333,9,0,3
12/05/2019 02:30,5,0.8,0,5,0,0,2.1,0,0,3,2,0,0,3,5.3333333333,4,1,0
12/05/2019 03:00,5,0.8,0,5,0,0,2.0,1,1,3,0,0.8333333333,1.1666666667,6.1666666667,0,4,0,1
12/05/2019 03:30,8,1.3,0,8,0,0,3.7,0,1,5,2,0,6.6666666667,5.9166666667,2.3333333333,7,0,1
12/05/2019 04:00,7,1.2,1,6,0,0,3.0,0,3,4,0,0,5.9166666667,6.1666666667,0,6,1,0
12/05/2019 04:30,1,0.2,1,0,0,0,0.3,0,1,0,0,0,1.3333333333,0,0,1,0,0
