,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
11/14/2019 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 13:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 14:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 14:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 15:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 15:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 16:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 16:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 17:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 17:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 18:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/14/2019 18:30,298,49.7,113,185,0,0,9.1,73,65,75,85,10.9330891331,11.2242831541,7.5171679198,6.7472934473,290,5,3
11/14/2019 19:00,530,88.3,141,389,0,0,18.2,100,91,160,179,20.4895967961,19.6600859788,16.5304807914,16.3170519389,513,5,12
11/14/2019 19:30,282,47.0,85,197,0,0,15.9,56,60,76,90,16.3814581388,18.0602272727,14.7157610908,14.492445463,267,4,11
11/14/2019 20:00,219,36.5,54,165,0,0,14.1,34,52,61,72,14.5372294372,15.1519957983,13.6989316239,13.1894072789,209,3,7
11/14/2019 20:30,142,23.7,47,95,0,0,13.4,32,36,40,34,12.0166666667,16.7569444444,11.2986111111,13.3345238095,123,3,16
11/14/2019 21:00,121,20.2,40,81,0,0,12.6,24,34,34,29,13.3064814815,12.3392857143,12.7638888889,12.0138888889,108,2,11
11/14/2019 21:30,96,16.0,23,73,0,0,12.8,10,31,30,25,11.2777777778,15.0151515152,11.8194444444,13.0055555556,87,0,9
11/14/2019 22:00,80,13.3,16,64,0,0,10.9,10,19,28,23,10.1944444444,11.7083333333,10.9513888889,10.925,69,2,9
11/14/2019 22:30,79,13.2,22,57,0,0,11.4,14,24,24,17,12.875,13.503968254,9.9880952381,9.0833333333,65,1,13
11/14/2019 23:00,56,9.3,10,46,0,0,9.9,6,14,17,19,7.5833333333,14.3222222222,8.4027777778,9.2430555556,50,1,5
11/14/2019 23:30,40,6.7,7,33,0,0,11.3,6,12,16,6,8.4166666667,18.65,10.8472222222,7.1666666667,34,2,4
11/15/2019 00:00,31,5.2,5,26,0,0,7.4,3,9,13,6,3.1666666667,12.25,8.0555555556,6.0555555556,23,3,5
11/15/2019 00:30,14,2.3,4,10,0,0,3.5,3,8,3,0,2.1666666667,8.2222222222,3.6666666667,0,10,1,3
11/15/2019 01:00,18,3.0,5,13,0,0,5.4,6,2,7,3,9.4166666667,3,5.3333333333,4,16,1,1
11/15/2019 01:30,16,2.7,3,13,0,0,4.2,2,8,5,1,0.75,9.5833333333,5,1.3333333333,14,1,1
11/15/2019 02:00,13,2.2,1,12,0,0,3.9,4,4,2,3,3.5833333333,5.5,2.5,4,11,3,0
11/15/2019 02:30,6,1.0,1,5,0,0,1.3,1,2,3,0,1.5,2.5,1.3888888889,0,6,0,0
11/15/2019 03:00,6,1.0,2,4,0,0,2.1,1,2,1,2,1.5,2.8333333333,1.3333333333,2.8333333333,5,1,0
11/15/2019 03:30,5,0.8,1,4,0,0,1.2,0,1,3,1,0,1,2.1666666667,1.5,5,0,0
11/15/2019 04:00,7,1.2,1,6,0,0,1.8,0,3,4,0,0,1.5555555556,5.5,0,7,0,0
11/15/2019 04:30,6,1.0,2,4,0,0,1.9,1,2,2,1,1,2.3333333333,3.3333333333,0.8333333333,6,0,0
11/15/2019 05:00,6,1.0,4,2,0,0,1.7,2,3,1,0,2,3.6666666667,1.1666666667,0,5,0,1
11/15/2019 05:30,5,0.8,3,2,0,0,1.3,2,2,1,0,2.8333333333,1.1666666667,1,0,5,0,0
11/15/2019 06:00,11,1.8,3,8,0,0,2.4,3,4,1,3,1.3888888889,4.3333333333,1.1666666667,2.5833333333,10,1,0
11/15/2019 06:30,25,4.2,6,19,0,0,8.3,6,5,5,9,9.4444444444,10.5,6.5833333333,6.5833333333,21,0,4
11/15/2019 07:00,38,6.3,6,32,0,0,7.7,8,4,14,12,4.4166666667,9.1666666667,7.6916666667,9.6666666667,36,2,0
11/15/2019 07:30,70,11.7,16,54,0,0,12.1,13,18,23,16,13.1111111111,12.7678571429,11.4277777778,11.2222222222,55,12,3
