,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
12/07/2019 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 13:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 14:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 14:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 15:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 15:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 16:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 16:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 17:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 17:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 18:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 18:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 19:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 19:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 20:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
12/07/2019 20:30,81,13.5,20,61,0,0,8.1,22,17,22,20,8.4908730159,8.7111111111,7.9160714286,7.4075757576,74,0,7
12/07/2019 21:00,104,17.3,28,76,0,0,10.9,24,27,26,27,9.7305555556,13.1031746032,10.2867063492,10.5277777778,93,1,10
12/07/2019 21:30,115,19.2,38,77,0,0,12.9,33,32,30,20,15.0396825397,12.9638888889,10.8777777778,12.7472222222,102,3,10
12/07/2019 22:00,96,16.0,21,75,0,0,11.8,20,27,27,22,13.6138888889,10.6166666667,11.625,11.3944444444,79,2,15
12/07/2019 22:30,74,12.3,12,62,0,0,9.6,10,19,28,17,8.05,10.9444444444,10.7678571429,8.6369047619,62,3,9
12/07/2019 23:00,79,13.2,21,58,0,0,10.9,16,20,23,20,9.6666666667,11.6666666667,11.4361111111,10.9111111111,65,4,10
12/07/2019 23:30,60,10.0,16,44,0,0,10.2,10,12,24,14,6.8888888889,11.6666666667,10.4277777778,11.7361111111,51,0,9
12/08/2019 00:00,51,8.5,9,42,0,0,9.3,7,13,19,12,6.3888888889,11.1388888889,9.0305555556,10.5277777778,41,2,8
12/08/2019 00:30,37,6.2,12,25,0,0,7.3,6,14,7,10,3,14.625,5.9166666667,5.6666666667,21,5,11
12/08/2019 01:00,26,4.3,5,21,0,0,6.2,4,6,13,3,3.5833333333,9.0833333333,9.0444444444,2.9166666667,22,1,3
12/08/2019 01:30,27,4.5,12,15,0,0,5.7,5,5,14,3,7.1666666667,6.75,5.5055555556,3.5,18,4,5
12/08/2019 02:00,9,1.5,2,7,0,0,2.5,2,1,4,2,2.5,1.1666666667,3.6666666667,2.5,7,0,2
12/08/2019 02:30,3,0.5,0,3,0,0,0.8,0,0,3,0,0,0,3.3333333333,0,1,1,1
12/08/2019 03:00,8,1.3,2,6,0,0,3.4,1,3,3,1,5,4.0833333333,3.0833333333,1.5,6,2,0
12/08/2019 03:30,7,1.2,0,7,0,0,1.6,0,0,2,5,0,0,1.6666666667,4.8333333333,6,1,0
