,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
09/08/2019 20:30,159,26.5,34,125,0,0,14.1,30,40,49,40,14.8380952381,14.5541666667,13.9317765568,13.037037037,132,21,6
09/08/2019 21:00,126,21.0,45,81,0,0,13.1,31,34,31,30,14.8654761905,14.723015873,12.1851851852,10.4821428571,116,2,8
09/08/2019 21:30,103,17.2,22,81,0,0,13.1,18,20,38,27,14.5833333333,10.9583333333,11.7867724868,15.0821428571,95,2,6
09/08/2019 22:00,80,13.3,25,55,0,0,13.0,17,26,22,15,14.8,16.8472222222,11.3944444444,8.8333333333,71,2,7
09/08/2019 22:30,64,10.7,16,47,1,0,10.5,10,21,20,13,15.1666666667,10.125,8.15,8.6666666667,60,1,3
09/08/2019 23:00,44,7.3,17,27,0,0,9.5,8,13,14,9,6.4166666667,8.3944444444,12.1805555556,10.9722222222,39,2,3
09/08/2019 23:30,37,6.2,11,26,0,0,7.5,8,11,14,4,9.5,6.7916666667,9.1944444444,4.6666666667,32,1,4
09/09/2019 00:00,28,4.7,9,19,0,0,7.4,4,7,10,7,4.5,8.25,9.5555555556,7.3333333333,26,0,2
09/09/2019 00:30,15,2.5,4,11,0,0,6.5,4,4,5,2,4.0833333333,9.6666666667,7.1666666667,5,14,0,1
09/09/2019 01:00,9,1.5,0,9,0,0,3.0,1,1,6,1,3.5,1,6.3333333333,1.3333333333,8,0,1
09/09/2019 01:30,15,2.5,6,9,0,0,2.9,3,8,3,1,2.6666666667,6.4583333333,1.5555555556,1,13,1,1
09/09/2019 02:00,10,1.7,4,6,0,0,3.3,3,4,3,0,4.5833333333,6,2.5,0,10,0,0
09/09/2019 02:30,6,1.0,3,3,0,0,1.8,2,3,0,1,2.1666666667,3.8333333333,0,1.1666666667,5,0,1
09/09/2019 03:00,5,0.8,1,4,0,0,1.7,0,1,4,0,0,1.5,5.1666666667,0,5,0,0
09/09/2019 03:30,2,0.3,0,2,0,0,0.8,0,0,2,0,0,0,3.3333333333,0,2,0,0
09/09/2019 04:00,2,0.3,0,1,1,0,0.8,1,0,1,0,1.6666666667,0,1.5,0,2,0,0
09/09/2019 04:30,4,0.7,2,2,0,0,0.8,2,0,1,1,0.6666666667,0,1.1666666667,1.3333333333,4,0,0
09/09/2019 05:00,7,1.2,1,6,0,0,2.4,3,1,2,1,3.6666666667,1.1666666667,3.3333333333,1.5,4,1,2
09/09/2019 05:30,7,1.2,2,5,0,0,2.4,3,1,3,0,4.3333333333,1.3333333333,3.8333333333,0,6,0,1
09/09/2019 06:00,11,1.8,3,8,0,0,2.7,3,3,3,2,2.75,2.0833333333,4.5,1.5833333333,11,0,0
09/09/2019 06:30,15,2.5,4,11,0,0,3.9,2,5,4,4,1.5833333333,5.1666666667,3.9166666667,4.8333333333,14,0,1
09/09/2019 07:00,37,6.2,11,26,0,0,9.0,8,9,11,9,10.3055555556,9.3333333333,9.1111111111,7.2222222222,36,1,0
09/09/2019 07:30,55,9.2,9,46,0,0,11.1,11,14,21,9,10.1527777778,13.8611111111,10.2666666667,10.1111111111,42,10,3
09/09/2019 08:00,115,19.2,18,97,0,0,17.5,24,23,43,25,14.2452380952,20.805952381,16.1421236171,18.9611111111,74,29,12
09/09/2019 08:30,152,25.3,27,125,0,0,14.8,23,36,52,41,13.3833333333,16.1375,15.0697344322,14.7793650794,116,31,5
09/09/2019 09:00,253,42.2,57,196,0,0,19.1,40,46,87,80,21.1003968254,20.4444444444,17.2411692173,17.4707730866,172,60,21
09/09/2019 09:30,299,49.8,69,230,0,0,17.6,55,66,86,92,17.538960114,20.8606902357,16.023543956,15.793069788,217,71,11
09/09/2019 10:00,280,46.7,52,228,0,0,17.8,56,77,77,70,17.8614117364,19.7932857992,16.5698257081,16.7945868946,201,65,14
09/09/2019 10:30,196,32.7,36,160,0,0,16.1,41,47,81,27,16.75,17.5467171717,14.6801594239,15.2819444444,136,52,8
09/09/2019 11:00,172,28.7,37,135,0,0,16.6,35,43,78,16,14.1638888889,18.3796296296,15.867185008,17.8472222222,137,29,6
09/09/2019 11:30,200,33.3,47,153,0,0,17.8,47,52,83,18,15.9807659933,18.0657051282,16.4391679957,20.8952380952,162,30,8
09/09/2019 12:00,189,31.5,39,150,0,0,16.4,41,41,94,13,18.0932539683,16.4333333333,15.7118411001,15.3444444444,161,26,2
09/09/2019 12:30,222,37.0,55,167,0,0,18.7,47,49,103,23,20.8306878307,19.7464285714,15.3907956633,18.9805555556,182,37,3
09/09/2019 13:00,280,46.7,71,209,0,0,18.1,70,67,128,15,18.342390699,18.228454416,16.7002597403,19.2777777778,227,43,10
09/09/2019 13:30,249,41.5,80,169,0,0,18.2,61,67,111,10,19.077020202,18.6759129759,15.8413588372,19.2083333333,209,38,2
09/09/2019 14:00,228,38.0,73,155,0,0,17.2,56,62,99,11,18.3542929293,17.7941951567,16.7057268926,16,183,42,3
09/09/2019 14:30,246,41.0,83,163,0,0,17.1,53,67,114,12,17.4150252525,18.7493756244,15.7893132404,16.4583333333,207,32,7
09/09/2019 15:00,254,42.3,75,179,0,0,17.1,67,61,114,12,17.7718253968,17.8941176471,16.4306071503,16.4888888889,219,31,4
09/09/2019 15:30,261,43.5,64,197,0,0,17.6,46,61,98,56,16.087962963,19.5434854497,16.4228882229,18.4994942421,219,39,3
09/09/2019 16:00,305,50.8,68,237,0,0,17.7,51,69,91,94,17.6063732564,20.5384615385,16.2026336237,16.4101851852,267,32,6
09/09/2019 16:30,277,46.2,82,195,0,0,17.3,57,80,75,65,18.1990842491,18.9071428571,15.5149608561,16.445959596,249,26,3
09/09/2019 17:00,364,60.7,77,287,0,0,17.6,58,75,119,112,17.7473544974,19.0423465423,17.1263468013,16.4318934964,333,22,9
09/09/2019 17:30,400,66.7,105,295,0,0,18.7,75,88,115,122,20.4401154401,21.0737982777,16.6675701749,16.5987126908,352,42,6
09/09/2019 18:00,511,85.2,110,401,0,0,19.5,83,97,162,169,21.1010716136,21.9244176303,17.3090892505,17.4881054218,446,60,5
09/09/2019 18:30,518,86.3,133,385,0,0,19.7,81,100,157,180,22.2516291987,21.6147435897,17.9465562053,16.8976180837,371,103,44
09/09/2019 19:00,394,65.7,122,272,0,0,19.2,75,89,111,119,21.3630563336,21.2034942182,17.8249417249,16.4879088356,201,134,59
09/09/2019 19:30,303,50.5,77,226,0,0,18.4,53,66,88,96,20.5178113553,19.2142094017,16.8038349078,16.8839807853,173,85,45
09/09/2019 20:00,253,42.2,62,191,0,0,17.1,46,68,73,66,18.3427248677,18.7126009468,15.9635076253,15.4436928812,188,63,2
09/09/2019 20:30,198,33.0,60,138,0,0,15.3,46,58,39,55,18.0716269841,16.247039072,13.2847222222,13.5135531136,150,38,10
09/09/2019 21:00,136,22.7,34,101,1,0,12.8,32,31,39,34,11.9623015873,16.8154761905,11.2571428571,11.3097222222,124,0,12
09/09/2019 21:30,144,24.0,42,102,0,0,13.8,31,42,37,34,15.9833333333,14.7151098901,11.6880952381,12.6421957672,132,3,9
09/09/2019 22:00,118,19.7,24,94,0,0,13.8,28,28,37,25,17.9432539683,13.9722222222,12.3516534392,11.0041666667,112,2,4
09/09/2019 22:30,94,15.7,29,65,0,0,11.8,21,30,21,22,12.9958333333,13.5976190476,10.8888888889,9.9166666667,82,7,5
09/09/2019 23:00,90,15.0,31,59,0,0,14.8,23,28,26,13,21.1833333333,19.5,10.7928571429,7.8472222222,84,4,2
09/09/2019 23:30,53,8.8,16,37,0,0,9.9,10,23,16,4,13.6111111111,12.5273809524,9.5166666667,4.0833333333,45,4,4
09/10/2019 00:00,31,5.2,10,21,0,0,7.1,3,13,7,8,7.8333333333,10.0833333333,4.75,5.8333333333,26,1,4
09/10/2019 00:30,22,3.7,5,17,0,0,6.3,2,8,9,3,7.6666666667,8.2916666667,7,2.25,19,1,2
09/10/2019 01:00,14,2.3,5,9,0,0,3.9,1,9,2,2,1.5,9.75,1.1666666667,3,10,0,4
09/10/2019 01:30,12,2.0,4,8,0,0,4.0,3,1,3,5,4.8333333333,1.8333333333,2.9166666667,6.25,10,1,1
09/10/2019 02:00,14,2.3,4,10,0,0,3.6,3,5,6,0,5.1666666667,4.6111111111,4.4444444444,0,13,0,1
09/10/2019 02:30,2,0.3,0,2,0,0,0.7,0,2,0,0,0,2.8333333333,0,0,2,0,0
09/10/2019 03:00,5,0.8,3,2,0,0,1.2,1,3,1,0,1,2.5833333333,1.3333333333,0,5,0,0
09/10/2019 03:30,7,1.2,3,4,0,0,2.1,0,3,3,1,0,3.5,4,0.8333333333,7,0,0
09/10/2019 04:00,9,1.5,3,6,0,0,2.7,0,4,4,1,0,3.3888888889,6.3333333333,1,7,2,0
09/10/2019 04:30,5,0.8,1,4,0,0,2.8,0,1,3,1,0,6.8333333333,3.6666666667,0.5,5,0,0
09/10/2019 05:00,4,0.7,4,0,0,0,1.1,0,4,0,0,0,4.3333333333,0,0,4,0,0
09/10/2019 05:30,10,1.7,5,5,0,0,2.1,3,4,2,1,2.1666666667,3.25,2.5,0.6666666667,9,1,0
09/10/2019 06:00,19,3.2,7,11,1,0,4.9,6,8,2,3,5.9444444444,9.625,1.4166666667,2.6666666667,18,1,0
09/10/2019 06:30,15,2.5,5,10,0,0,4.8,3,4,6,2,2.25,6.9166666667,7.1666666667,2.6666666667,13,2,0
09/10/2019 07:00,43,7.2,11,32,0,0,9.8,8,10,16,9,15.0833333333,8.1944444444,8.3555555556,7.7361111111,35,3,5
09/10/2019 07:30,63,10.5,8,55,0,0,10.2,18,11,24,10,10.0444444444,11.7166666667,11.4861111111,7.6805555556,55,4,4
09/10/2019 08:00,108,18.0,25,83,0,0,14.4,21,27,41,19,14.6805555556,15.4513888889,14.0128205128,13.6388888889,74,25,9
09/10/2019 08:30,160,26.7,26,134,0,0,16.3,29,42,47,42,16.3,18.8630952381,14.5181878307,15.3523809524,99,47,14
09/10/2019 09:00,285,47.5,46,239,0,0,19.1,37,67,87,94,20.4366402116,21.5711233211,17.9216931217,16.5525793651,207,68,10
09/10/2019 09:30,329,54.8,96,233,0,0,18.9,71,98,80,80,21.4882783883,21.7559259259,16.3303872054,16.2067145817,243,69,17
09/10/2019 10:00,304,50.7,101,203,0,0,18.1,69,89,75,71,19.3520858771,20.607668209,16.2722902098,16.251048951,207,75,22
09/10/2019 10:30,197,32.8,36,161,0,0,17.6,37,44,96,20,15.5490079365,19.4623316498,16.0691352888,19.2972222222,142,41,14
09/10/2019 11:00,192,32.0,50,142,0,0,17.1,48,57,72,15,18.7751322751,18.0503926357,15.3787801258,16.0694444444,120,61,11
09/10/2019 11:30,166,27.7,33,133,0,0,16.9,38,41,71,16,16.2351851852,19.695021645,15.8413671024,15.7916666667,106,53,7
09/10/2019 12:00,165,27.5,44,121,0,0,17.2,40,47,66,12,16.1867965368,18.5601190476,15.3393539467,18.75,123,36,6
09/10/2019 12:30,230,38.3,49,181,0,0,17.6,49,54,105,22,18.1986013986,18.8903594771,15.5851319568,17.5277777778,177,46,7
09/10/2019 13:00,255,42.5,73,182,0,0,18.5,67,80,95,13,19.221031746,21.1146837912,16.645363299,16.8333333333,187,57,11
09/10/2019 13:30,260,43.3,85,175,0,0,17.8,63,73,99,25,19.1154761905,20.0805555556,16.0004278075,16.1616161616,144,86,30
09/10/2019 14:00,284,47.3,93,191,0,0,17.5,73,80,121,10,19.8258627946,19.8683278867,16.8258987551,13.5,218,55,11
09/10/2019 14:30,207,34.5,62,144,1,0,17.4,48,50,98,11,16.5686928812,21.1464285714,16.1258997077,15.8888888889,135,58,14
09/10/2019 15:00,256,42.7,66,190,0,0,18.5,52,63,120,21,17.6387566138,21.536965812,16.5440628085,18.3833333333,173,62,21
09/10/2019 15:30,290,48.3,73,217,0,0,17.5,43,68,116,63,19.5740740741,17.1437440011,16.0501373626,17.3949346405,223,55,13
09/10/2019 16:00,296,49.3,88,208,0,0,17.9,60,78,82,76,20.2416666667,19.5039642375,15.8359231412,15.9709986772,224,53,19
09/10/2019 16:30,228,38.0,65,163,0,0,17.1,50,54,64,60,18.6642135642,19.5326599327,15.1852753728,15.0166125541,158,58,12
09/10/2019 17:00,352,58.7,97,255,0,0,18.9,69,76,99,108,19.5521027584,21.3903631091,17.1529301194,17.6461866472,242,83,27
09/10/2019 17:30,422,70.3,101,321,0,0,18.0,70,94,129,129,19.2787749288,19.6024801587,16.8399607232,16.3774186372,338,68,16
09/10/2019 18:00,473,78.8,118,355,0,0,19.4,83,96,144,150,20.5928113553,21.2824857368,17.6696026746,17.8698028674,234,182,57
09/10/2019 18:30,506,84.3,190,316,0,0,19.7,117,127,106,156,22.1756694879,21.40503663,17.8554220085,17.3376623377,257,155,94
09/10/2019 19:00,585,97.5,188,397,0,0,19.9,114,142,151,178,21.1278011204,22.4039862989,18.1374328539,17.9474756784,302,223,60
09/10/2019 19:30,377,62.8,82,295,0,0,18.8,73,108,94,102,19.9821225071,21.228304787,16.9193732194,17.0047876101,223,132,22
09/10/2019 20:00,247,41.2,62,185,0,0,16.9,56,59,67,65,17.7865842491,19.4857142857,15.4895361175,14.9305555556,151,86,10
09/10/2019 20:30,202,33.7,62,140,0,0,14.7,52,50,51,49,15.8243386243,16.7076839827,13.1762265512,13.1698683261,140,42,20
09/10/2019 21:00,153,25.5,41,112,0,0,13.6,31,43,43,36,15.8456349206,14.9384920635,12.2543650794,11.2273809524,142,3,8
09/10/2019 21:30,132,22.0,35,96,1,0,12.7,38,37,33,24,14.8736652237,14.776010101,10.9922619048,10.2611111111,111,8,13
09/10/2019 22:00,100,16.7,27,72,1,0,13.1,18,28,28,26,13,15.7138888889,10.4702380952,13.1166666667,89,3,8
09/10/2019 22:30,66,11.0,13,53,0,0,11.5,12,12,23,19,17.1388888889,9.5138888889,11.4583333333,8.0555555556,59,1,6
09/10/2019 23:00,70,11.7,16,54,0,0,11.9,15,20,15,20,13.3194444444,13.3611111111,10.9027777778,10.0555555556,62,3,5
09/10/2019 23:30,30,5.0,5,25,0,0,6.7,4,11,10,5,2.75,12.1111111111,6.9444444444,5.1666666667,24,2,4
09/11/2019 00:00,31,5.2,9,22,0,0,8.9,8,7,9,7,8,14.5833333333,7.3333333333,5.6388888889,27,2,2
09/11/2019 00:30,18,3.0,6,12,0,0,4.6,3,6,7,2,6.6666666667,2.5,8.0833333333,1.25,17,1,0
09/11/2019 01:00,11,1.8,2,9,0,0,3.6,1,5,4,1,1.3333333333,6.6666666667,4.3333333333,2.1666666667,11,0,0
09/11/2019 01:30,12,2.0,3,9,0,0,3.8,2,5,3,2,2.8333333333,5.8333333333,4,2.6666666667,10,1,1
09/11/2019 02:00,4,0.7,0,4,0,0,1.5,1,2,1,0,0.8333333333,3.3333333333,1.6666666667,0,4,0,0
09/11/2019 02:30,6,1.0,3,3,0,0,1.4,2,1,2,1,1.3333333333,1.3333333333,2,0.8333333333,6,0,0
09/11/2019 03:00,8,1.3,1,7,0,0,2.6,1,4,3,0,1.3333333333,6,3.1666666667,0,8,0,0
09/11/2019 03:30,7,1.2,4,3,0,0,2.0,1,3,3,0,1.3333333333,2.6666666667,4.1666666667,0,7,0,0
09/11/2019 04:00,8,1.3,1,7,0,0,1.9,0,2,5,1,0,2.6666666667,3.7777777778,1.3333333333,8,0,0
09/11/2019 04:30,5,0.8,2,3,0,0,1.3,4,0,1,0,4.1111111111,0,1,0,4,0,1
09/11/2019 05:00,5,0.8,2,3,0,0,2.2,1,2,2,0,1.5,5,2.1666666667,0,5,0,0
09/11/2019 05:30,6,1.0,4,2,0,0,1.4,1,3,1,1,1.5,1.5555555556,1,1.6666666667,6,0,0
09/11/2019 06:00,14,2.3,5,9,0,0,4.6,6,3,4,1,9.1111111111,4.3333333333,3.9166666667,1,14,0,0
09/11/2019 06:30,16,2.7,3,13,0,0,6.3,2,6,6,2,2.6666666667,13.8333333333,5.6666666667,2.8333333333,16,0,0
09/11/2019 07:00,35,5.8,7,28,0,0,8.7,7,5,11,12,9.3333333333,6.75,8.3055555556,10.55,33,1,1
09/11/2019 07:30,60,10.0,16,44,0,0,11.9,19,12,20,9,13.9722222222,12.125,10.4861111111,10.9444444444,44,10,6
09/11/2019 08:00,95,15.8,22,73,0,0,15.8,19,25,33,18,21.4007936508,17.5555555556,11.6808608059,12.4,62,26,7
09/11/2019 08:30,143,23.8,25,118,0,0,14.7,26,31,42,44,15.7166666667,13.7138888889,14.6958333333,14.6939102564,95,37,11
09/11/2019 09:00,274,45.7,49,225,0,0,17.2,50,58,88,78,17.2968253968,19.6319444444,15.7983307453,16.0301566826,182,80,12
09/11/2019 09:30,328,54.7,75,253,0,0,17.7,66,88,81,93,18.145217446,19.685515873,16.7018518519,16.3404633378,242,75,11
09/11/2019 10:00,269,44.8,61,208,0,0,18.4,60,78,73,58,19.5286929445,22.3164011914,15.9758597884,15.6073412698,182,80,7
09/11/2019 10:30,200,33.3,46,154,0,0,18.7,43,51,87,19,18.8435185185,21.398015873,15.6310425685,19.0166666667,149,44,7
09/11/2019 11:00,186,31.0,28,158,0,0,18.5,36,33,97,20,20.4886363636,19.4694444444,15.6165478313,18.5416666667,153,29,4
09/11/2019 11:30,168,28.0,44,124,0,0,16.0,46,48,65,9,17.8576479076,16.6599206349,14.6693121693,14.9166666667,127,33,8
09/11/2019 12:00,225,37.5,40,185,0,0,16.2,38,55,109,23,16.4650793651,17.213510101,15.765401695,15.4444444444,176,39,10
09/11/2019 12:30,225,37.5,55,170,0,0,16.8,46,72,92,15,15.7545935546,19.1726889339,15.1973318713,17.1111111111,182,35,8
09/11/2019 13:00,265,44.2,90,175,0,0,18.0,67,76,108,14,19.3079899267,18.8907407407,15.4893210956,18.25,220,38,7
09/11/2019 13:30,275,45.8,93,182,0,0,17.1,70,76,112,17,17.1702741703,18.8357560568,16.2213302329,16.3194444444,220,48,7
09/11/2019 14:00,259,43.2,86,173,0,0,18.2,51,73,128,7,16.7989316239,20.7166999667,16.1223723784,19,236,22,1
09/11/2019 14:30,257,42.8,79,178,0,0,17.3,52,73,121,11,19.3936507937,18.8629785247,15.6910947712,15.3333333333,217,29,11
09/11/2019 15:00,266,44.3,84,182,0,0,17.4,61,73,119,13,19.1138888889,18.9820256133,15.7555037555,15.7416666667,230,30,6
09/11/2019 15:30,283,47.2,74,209,0,0,17.1,56,58,148,21,16.9342592593,18.8416666667,16.5680708181,15.9563492063,240,33,10
09/11/2019 16:00,280,46.7,70,210,0,0,17.8,56,63,86,75,18.8644993895,20.172047397,15.9329124579,16.1026556777,243,28,9
09/11/2019 16:30,284,47.3,72,212,0,0,17.5,50,75,86,73,16.7890812891,20.5492325213,16.2407647908,16.4080128205,253,24,7
09/11/2019 17:00,333,55.5,99,234,0,0,17.6,67,94,83,89,19.0159722222,19.6151484681,15.9531949532,15.6721981722,299,28,6
09/11/2019 17:30,403,67.2,97,306,0,0,17.6,78,90,116,119,17.9856372794,18.7825896047,17.0065602311,16.6658632898,366,28,9
09/11/2019 18:00,532,88.7,125,405,2,0,18.7,94,102,160,176,19.7731900452,19.5337685612,17.9567866872,17.6462918802,435,90,7
09/11/2019 18:30,555,92.5,126,429,0,0,19.8,98,95,169,193,22.5901451253,22.0548983696,17.5140752479,17.2271100427,429,101,25
09/11/2019 19:00,465,77.5,146,319,0,0,19.4,98,101,128,138,20.3760126347,21.3430809931,17.886976912,17.964221808,258,177,30
09/11/2019 19:30,304,50.7,86,218,0,0,19.4,70,52,83,99,20.5891025641,20.916540404,18.1433531746,18.0398719336,155,119,30
09/11/2019 20:00,291,48.5,71,220,0,0,17.9,76,64,79,72,18.7939573906,19.6158119658,16.7115384615,16.4662878788,177,99,15
09/11/2019 20:30,208,34.7,61,147,0,0,15.1,49,53,53,53,15.7458333333,18.730540293,13.1823912199,12.8065628816,155,40,13
09/11/2019 21:00,177,29.5,52,125,0,0,13.5,41,46,56,34,15.3083333333,13.6408730159,12.7813492063,12.0984848485,154,8,15
09/11/2019 21:30,115,19.2,30,85,0,0,13.2,30,28,30,27,14.6055555556,14.4333333333,11.0898148148,12.5731481481,102,7,6
09/11/2019 22:00,98,16.3,20,78,0,0,12.3,16,30,25,27,11.8,13.2611111111,12.4416666667,11.6333333333,82,7,9
09/11/2019 22:30,89,14.8,27,62,0,0,12.3,18,26,26,19,13.7666666667,13.7416666667,10.1513888889,11.4930555556,84,0,5
09/11/2019 23:00,54,9.0,14,40,0,0,15.2,9,20,14,11,20.7777777778,14.0111111111,12.9,13.1666666667,46,2,6
09/11/2019 23:30,50,8.3,9,41,0,0,10.6,6,17,16,11,6.3333333333,17.4365079365,10.6777777778,7.7638888889,46,2,2
09/12/2019 00:00,28,4.7,8,20,0,0,9.3,4,11,8,5,8.6666666667,13.1666666667,7.25,8,26,2,0
09/12/2019 00:30,24,4.0,5,19,0,0,6.8,2,10,9,3,7.3333333333,6.5166666667,7.8333333333,5.6666666667,22,2,0
09/12/2019 01:00,8,1.3,3,5,0,0,2.7,3,2,2,1,5.9166666667,1.0833333333,2.8333333333,1,7,1,0
09/12/2019 01:30,10,1.7,3,7,0,0,2.7,3,3,3,1,4,3.0555555556,2.5,1.3333333333,10,0,0
09/12/2019 02:00,6,1.0,1,5,0,0,2.1,1,2,3,0,1.1666666667,3,4.1666666667,0,6,0,0
09/12/2019 02:30,6,1.0,1,5,0,0,2.9,2,0,3,1,6.3333333333,0,4,1.1666666667,6,0,0
09/12/2019 03:00,7,1.2,1,5,1,0,2.0,1,2,2,2,1.1666666667,2.1666666667,2.8333333333,2,7,0,0
09/12/2019 03:30,14,2.3,2,12,0,0,3.5,1,4,7,2,1.1666666667,3.0833333333,6.4444444444,3.1666666667,14,0,0
09/12/2019 04:00,10,1.7,3,7,0,0,2.1,1,4,5,0,0.8333333333,3.5833333333,4,0,9,1,0
09/12/2019 04:30,5,0.8,0,5,0,0,1.8,0,1,4,0,0,1.1666666667,5.8333333333,0,5,0,0
09/12/2019 05:00,4,0.7,2,2,0,0,1.4,2,2,0,0,2.6666666667,2.8333333333,0,0,3,1,0
09/12/2019 05:30,13,2.2,3,9,1,0,3.8,5,3,4,1,6.0833333333,3.3333333333,4.0833333333,1.8333333333,13,0,0
09/12/2019 06:00,14,2.3,6,8,0,0,4.5,5,5,3,1,7.4166666667,4.3888888889,4,2.3333333333,13,1,0
09/12/2019 06:30,15,2.5,2,12,1,0,5.9,2,4,4,5,1.8333333333,11.8333333333,4.5833333333,5.3333333333,12,1,2
09/12/2019 07:00,39,6.5,9,30,0,0,10.4,12,10,12,5,11.2083333333,13.9333333333,10.125,6.3333333333,34,2,3
