,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
10/14/2019 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 13:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 14:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 14:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 15:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 15:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 16:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 16:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 17:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 17:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 18:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 18:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
10/14/2019 19:00,133,22.2,32,100,0,1,8.2,22,27,44,40,8.5912698413,11.4722222222,7.6571637427,5.0037393162,89,33,2
10/14/2019 19:30,334,55.7,77,257,0,0,18.4,69,72,92,101,19.6493589744,20.8998015873,16.7823863636,16.3988678805,198,115,21
10/14/2019 20:00,264,44.0,77,187,0,0,15.8,56,60,70,78,16.5109126984,18.3979166667,14.3275793651,13.857085031,234,14,16
10/14/2019 20:30,179,29.8,47,132,0,0,13.1,34,58,41,46,13.5,14.5857193732,12.4295634921,11.8342490842,156,1,22
