,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
09/22/2019 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
09/22/2019 13:30,153,25.5,55,98,0,0,8.9,41,47,37,28,9.5388888889,9.7846590909,8.3787545788,7.7534632035,106,46,1
09/22/2019 14:00,342,57.0,115,227,0,0,18.1,91,90,88,73,19.9141838554,20.6557574886,16.5437848508,15.1436130046,246,95,1
09/22/2019 14:30,294,49.0,98,196,0,0,17.2,76,80,68,70,18.0967348928,19.3592981093,15.6785714286,15.6545664983,222,71,1
09/22/2019 15:00,288,48.0,86,202,0,0,17.5,75,84,72,57,20.0074074074,20.1741899495,14.8119047619,15.0626683502,216,70,2
09/22/2019 15:30,276,46.0,77,199,0,0,16.4,65,75,77,59,17.0929112554,18.2986111111,15.4868414237,14.8426943427,207,64,5
09/22/2019 16:00,270,45.0,77,193,0,0,16.5,73,64,69,64,17.3531566473,18.2166666667,15.3831589707,15.1830669331,237,30,4
09/22/2019 16:30,254,42.3,82,172,0,0,16.2,63,68,69,54,17.7689102564,17.163498076,15.3632785343,14.5128205128,236,18,0
09/22/2019 17:00,245,40.8,74,171,0,0,15.7,62,64,63,56,16.3592706313,16.9685185185,15.048539886,14.3420634921,225,16,4
09/22/2019 17:30,231,38.5,66,165,0,0,15.6,57,66,61,47,17.1178932179,17.5954288767,13.7274808525,13.9335571836,217,11,3
09/22/2019 18:00,211,35.2,43,168,0,0,16.0,48,52,57,54,16.6916666667,18.564021164,14.5296717172,14.0518518519,180,25,6
09/22/2019 18:30,228,38.0,65,163,0,0,15.5,59,65,55,49,17.1227272727,18.0986823362,13.0281746032,13.8009259259,166,47,15
09/22/2019 19:00,209,34.8,75,134,0,0,15.6,63,58,49,39,17.9992424242,17.5391996892,13.8992604618,12.9875,157,41,11
09/22/2019 19:30,156,26.0,47,109,0,0,15.9,34,41,39,42,15.8134920635,19.9650793651,14.1888888889,13.7563492063,103,44,9
09/22/2019 20:00,158,26.3,37,120,1,0,15.9,31,45,41,41,17.9015873016,17.1635531136,14.6603174603,13.9887566138,119,34,5
09/22/2019 20:30,146,24.3,41,105,0,0,13.4,27,45,36,38,15.5011904762,14.3883838384,12.2619047619,11.6031746032,118,11,17
09/22/2019 21:00,116,19.3,31,85,0,0,13.5,28,36,25,27,14.5688492063,16.8500180375,11.0231481481,11.4194444444,108,4,4
09/22/2019 21:30,108,18.0,25,83,0,0,13.1,23,24,35,26,12.1875,16.1055555556,13.2388888889,10.7222222222,92,10,6
09/22/2019 22:00,80,13.3,15,65,0,0,12.4,11,21,29,19,9.3055555556,16,12.3541666667,12.0388888889,73,3,4
09/22/2019 22:30,56,9.3,21,35,0,0,10.4,11,20,16,9,11.1388888889,12.9464285714,10.2777777778,7.25,48,2,6
09/22/2019 23:00,51,8.5,20,31,0,0,8.6,8,17,13,13,6.2083333333,12.0361111111,8.9444444444,7.1555555556,47,2,2
09/22/2019 23:30,32,5.3,10,22,0,0,9.6,4,9,12,7,5.8333333333,18.5,8.7638888889,5.4444444444,31,1,0
09/23/2019 00:00,27,4.5,4,23,0,0,6.6,5,8,10,4,7.25,6.7777777778,7.4722222222,4.9166666667,26,0,1
09/23/2019 00:30,16,2.7,4,12,0,0,4.7,1,7,8,0,1.6666666667,11.1666666667,6.0833333333,0,16,0,0
09/23/2019 01:00,13,2.2,5,8,0,0,3.7,3,6,2,2,2.5833333333,7,3,2.1666666667,12,0,1
09/23/2019 01:30,7,1.2,0,7,0,0,1.8,1,0,3,3,1.3333333333,0,3.3333333333,2.5,7,0,0
09/23/2019 02:00,4,0.7,2,2,0,0,1.4,2,0,2,0,3.1666666667,0,2.5,0,3,1,0
09/23/2019 02:30,3,0.5,0,3,0,0,1.0,0,0,2,1,0,0,3,1.1666666667,3,0,0
09/23/2019 03:00,4,0.7,1,3,0,0,1.2,0,2,1,1,0,2.6666666667,0.8333333333,1.1666666667,3,0,1
09/23/2019 03:30,3,0.5,1,2,0,0,0.9,0,1,1,1,0,1.1666666667,1.6666666667,0.6666666667,3,0,0
09/23/2019 04:00,7,1.2,2,5,0,0,2.3,1,2,3,1,1.1666666667,3,3.4166666667,1.6666666667,7,0,0
09/23/2019 04:30,1,0.2,0,1,0,0,0.3,0,0,1,0,0,0,1.3333333333,0,1,0,0
09/23/2019 05:00,4,0.7,0,4,0,0,0.9,1,2,1,0,0.6666666667,1.5,1.3333333333,0,4,0,0
09/23/2019 05:30,4,0.7,3,1,0,0,1.6,1,2,1,0,1.8333333333,3.1666666667,1.3333333333,0,4,0,0
09/23/2019 06:00,13,2.2,3,9,1,0,3.9,4,4,5,0,2.7222222222,5.9166666667,7,0,11,0,2
09/23/2019 06:30,20,3.3,4,16,0,0,5.5,3,7,8,2,9.6666666667,5.3888888889,4.3611111111,2.6666666667,19,0,1
09/23/2019 07:00,33,5.5,8,25,0,0,7.5,12,6,8,7,10.3888888889,6.6111111111,5.2916666667,7.6111111111,29,1,3
09/23/2019 07:30,59,9.8,10,49,0,0,9.1,13,11,23,12,8.6666666667,8.1666666667,9.3531746032,10.0833333333,53,4,2
09/23/2019 08:00,97,16.2,20,77,0,0,14.9,19,23,31,24,16.8888888889,15.9285714286,14.0108465608,12.8928571429,65,23,9
09/23/2019 08:30,160,26.7,33,127,0,0,15.6,29,30,58,43,16.5537037037,16.5625,14.9612794613,14.301994302,122,29,9
09/23/2019 09:00,294,49.0,57,237,0,0,17.5,54,64,84,92,17.8783068783,18.8777777778,16.7132850945,16.4149114774,194,75,25
09/23/2019 09:30,348,58.0,71,277,0,0,18.8,68,82,98,100,19.6517556518,21.0878998316,17.1326058201,17.2617424242,243,81,24
