,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
11/07/2019 00:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 01:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 01:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 02:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 02:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 03:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 03:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 04:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 04:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 05:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 05:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 06:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 06:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 07:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 07:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 08:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 08:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 09:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 09:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 10:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 10:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 11:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 11:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 12:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 12:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 13:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 13:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 14:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 14:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 15:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 15:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 16:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 16:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 17:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 17:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 18:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 18:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 19:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 19:30,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 20:00,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
11/07/2019 20:30,92,15.3,33,57,2,0,9.2,28,26,19,19,9.2561507937,10.912962963,8.9833333333,7.7142857143,86,1,5
11/07/2019 21:00,106,17.7,28,78,0,0,12.2,17,31,27,31,13.2055555556,12.1617063492,11.1333333333,12.1060846561,93,2,11
11/07/2019 21:30,92,15.3,21,71,0,0,14.0,13,23,29,27,20.6388888889,11.3095238095,11.7849206349,12.1738095238,79,3,10
11/07/2019 22:00,84,14.0,22,62,0,0,13.0,11,20,28,25,13.0277777778,14.4277777778,12.8763888889,11.8611111111,75,0,9
11/07/2019 22:30,76,12.7,22,54,0,0,10.6,13,26,20,17,11.2638888889,10.9722222222,10.2916666667,9.8472222222,63,1,12
11/07/2019 23:00,82,13.7,15,67,0,0,10.4,7,20,31,24,4.7916666667,13.6888888889,11.2013888889,11.9952380952,73,1,8
11/07/2019 23:30,49,8.2,11,38,0,0,8.2,7,16,16,10,7.3333333333,9.2277777778,9.8333333333,6.4583333333,40,3,6
11/08/2019 00:00,40,6.7,9,31,0,0,11.2,5,14,12,9,6.1666666667,19.0555555556,7.9833333333,11.6388888889,32,4,4
11/08/2019 00:30,22,3.7,4,18,0,0,6.2,2,9,6,5,3.75,10.75,6.5,3.9444444444,17,3,2
11/08/2019 01:00,14,2.3,3,11,0,0,5.5,5,2,4,3,5.8055555556,8.5,4.25,3.5,14,0,0
11/08/2019 01:30,13,2.2,3,10,0,0,3.2,3,1,8,1,4.8333333333,1.6666666667,5.2083333333,1.1666666667,13,0,0
11/08/2019 02:00,6,1.0,2,4,0,0,2.5,0,3,2,1,0,6.8333333333,2.6666666667,0.5,6,0,0
11/08/2019 02:30,11,1.8,0,11,0,0,2.5,1,4,5,1,1.5,3.8333333333,3.1111111111,1.5,10,1,0
11/08/2019 03:00,11,1.8,1,10,0,0,2.9,3,3,3,2,1.0555555556,2.9166666667,4.3333333333,3.3333333333,10,1,0
11/08/2019 03:30,11,1.8,0,11,0,0,2.7,1,1,5,4,1,0.6666666667,5.6666666667,3.4166666667,10,1,0
11/08/2019 04:00,10,1.7,2,8,0,0,2.4,0,4,5,1,0,1.9166666667,6.3333333333,1.3333333333,10,0,0
11/08/2019 04:30,6,1.0,1,5,0,0,2.5,1,0,4,1,1.3333333333,0,5.5833333333,3,5,1,0
