,Ttl Volume,Avg Volume,Ttl Through,Ttl Left Turn,Ttl Right Turn,Ttl Wrong Way,Overall Avg Speed," Zone 2"," Zone 3"," Zone 4"," Zone 5"," Zone 2"," Zone 3"," Zone 4"," Zone 5",Class 1: 0-22ft,Class 2: 22-36ft,Class 3: 36-Up
09/01/2019 18:30,192,32.0,55,137,0,0,16.3,48,43,58,43,17.9662037037,18.2212301587,14.5027777778,14.5107142857,135,48,9
09/01/2019 19:00,224,37.3,70,154,0,0,16.3,60,66,55,43,17.6996489621,18.6168109668,14.9134259259,13.9738095238,137,72,15
09/01/2019 19:30,226,37.7,65,161,0,0,17.2,50,57,62,57,18.1825396825,20.8278860029,14.8805555556,14.7891594517,146,60,20
09/01/2019 20:00,181,30.2,40,141,0,0,15.2,41,47,51,42,16.7400252525,16.4466089466,14.4525793651,13.2873376623,128,49,4
09/01/2019 20:30,156,26.0,50,105,1,0,14.7,42,41,41,32,16.1314814815,17.8326719577,12.775462963,12.1587301587,106,40,10
09/01/2019 21:00,120,20.0,37,83,0,0,13.2,31,38,31,20,13.9259259259,14.3407407407,11.9807539683,12.5361111111,106,4,10
09/01/2019 21:30,109,18.2,31,78,0,0,11.4,20,27,36,26,9.8694444444,13.8626984127,11.412037037,10.6412698413,93,3,13
09/01/2019 22:00,110,18.3,27,83,0,0,13.0,19,24,37,30,11.5,14.5888888889,12.1670454545,13.8535714286,96,0,14
09/01/2019 22:30,88,14.7,22,66,0,0,12.5,17,27,25,19,11.0055555556,16.5625,11.8611111111,10.7305555556,82,1,5
09/01/2019 23:00,63,10.5,18,45,0,0,9.5,11,19,20,13,8.4166666667,10.125,11.2916666667,8.1666666667,56,2,5
09/01/2019 23:30,37,6.2,10,27,0,0,9.4,5,11,14,7,12.8333333333,9.2833333333,7.875,7.6111111111,32,0,5
09/02/2019 00:00,37,6.2,8,29,0,0,9.8,7,10,16,4,16.9166666667,7.5833333333,9.4166666667,5.25,33,0,4
09/02/2019 00:30,24,4.0,3,21,0,0,6.9,6,6,9,3,6.4722222222,9.1111111111,8.25,3.8333333333,22,1,1
09/02/2019 01:00,12,2.0,4,8,0,0,3.4,1,5,6,0,1.5,5.9166666667,6,0,11,0,1
09/02/2019 01:30,13,2.2,3,10,0,0,3.7,1,3,8,1,1.5,4.8333333333,7.3888888889,1,12,0,1
09/02/2019 02:00,14,2.3,5,9,0,0,3.9,4,5,2,3,7.25,4.3333333333,1.25,2.6666666667,13,1,0
09/02/2019 02:30,4,0.7,0,4,0,0,1.3,0,1,2,1,0,1.1666666667,2.8333333333,1.3333333333,4,0,0
09/02/2019 03:00,6,1.0,2,4,0,0,1.6,1,3,1,1,0.8333333333,3.0833333333,1.1666666667,1.5,5,0,1
09/02/2019 03:30,8,1.3,1,7,0,0,2.3,0,3,5,0,0,3.6666666667,5.6666666667,0,7,1,0
09/02/2019 04:00,3,0.5,0,3,0,0,0.9,0,0,2,1,0,0,2.5,1.1666666667,3,0,0
09/02/2019 04:30,7,1.2,4,3,0,0,1.6,3,1,3,0,2.5,1.1666666667,2.75,0,5,1,1
09/02/2019 05:00,2,0.3,0,2,0,0,0.5,0,0,2,0,0,0,2.1666666667,0,2,0,0
09/02/2019 05:30,11,1.8,6,4,1,0,5.4,3,6,2,0,3.6666666667,14.8888888889,3,0,9,1,1
09/02/2019 06:00,7,1.2,3,4,0,0,1.2,0,3,3,1,0,2.4166666667,1.3333333333,1.1666666667,6,1,0
09/02/2019 06:30,10,1.7,2,8,0,0,2.3,2,2,5,1,1.8333333333,2,4.4166666667,0.8333333333,10,0,0
09/02/2019 07:00,12,2.0,2,10,0,0,4.2,3,1,6,2,5,1.6666666667,3.7083333333,6.3333333333,12,0,0
09/02/2019 07:30,19,3.2,5,14,0,0,6.2,3,4,9,3,4.6666666667,9,6.6388888889,4.3333333333,18,1,0
09/02/2019 08:00,41,6.8,10,31,0,0,10.9,11,8,18,4,15.0833333333,13.9166666667,7.4583333333,7.1666666667,33,8,0
09/02/2019 08:30,33,5.5,6,27,0,0,8.4,9,3,14,7,9,3.6666666667,11.5416666667,9.25,30,2,1
09/02/2019 09:00,69,11.5,25,44,0,0,14.4,16,20,22,11,15.2222222222,19.0722222222,10.2472222222,12.9166666667,56,12,1
09/02/2019 09:30,70,11.7,15,55,0,0,16.4,6,18,23,23,19.1666666667,21.4888888889,12.7226190476,12.0333333333,58,11,1
09/02/2019 10:00,91,15.2,19,72,0,0,14.3,20,30,23,18,12.0527777778,17.1186507937,16.0361111111,12.0138888889,78,12,1
09/02/2019 10:30,103,17.2,26,77,0,0,13.6,26,25,31,21,14.4285714286,15.8134920635,11.5575396825,12.6388888889,85,17,1
09/02/2019 11:00,136,22.7,36,100,0,0,14.5,37,40,27,32,14.8611111111,15.9222222222,13.9166666667,13.4619047619,112,21,3
09/02/2019 11:30,192,32.0,50,142,0,0,16.2,49,48,47,48,17.466540404,17.9381766382,14.7441919192,14.8187830688,143,44,5
09/02/2019 12:00,235,39.2,62,173,0,0,17.6,58,61,65,51,17.8504689755,22.6740740741,14.8545875421,14.8525793651,177,51,7
09/02/2019 12:30,213,35.5,58,155,0,0,14.5,39,60,60,54,14.3912037037,16.6666666667,13.7159632035,13.4250291375,192,20,1
09/02/2019 13:00,189,31.5,49,140,0,0,15.8,50,50,44,45,17.773989899,16.8724867725,14.5248677249,14.1822991823,160,28,1
09/02/2019 13:30,296,49.3,93,203,0,0,16.9,78,86,75,57,17.5321456321,20.2505760851,15.1486556744,14.8001373626,247,46,3
09/02/2019 14:00,310,51.7,101,209,0,0,16.9,89,84,71,66,18.5641186299,19.1660511602,15.3847125097,14.6205387205,264,43,3
09/02/2019 14:30,278,46.3,93,185,0,0,15.8,80,79,66,53,15.9838458111,17.2346681097,15.037037037,14.7682789433,234,41,3
09/02/2019 15:00,308,51.3,117,191,0,0,17.6,84,92,66,66,18.6594551282,19.9461003593,15.8371212121,15.9494301994,244,61,3
09/02/2019 15:30,309,51.5,87,222,0,0,17.3,74,85,72,78,18.3755555556,19.5359279609,16.1502164502,15.2391395155,231,67,11
09/02/2019 16:00,271,45.2,86,185,0,0,16.4,72,81,71,47,18.4601495726,18.7057081807,14.7471500722,13.7483796296,223,42,6
09/02/2019 16:30,286,47.7,94,192,0,0,16.8,64,84,65,73,18.2950498575,19.5989423975,14.4314759315,14.7717948718,253,29,4
09/02/2019 17:00,267,44.5,78,188,1,0,16.7,75,68,67,57,18.7861240611,18.5034410034,15.0975877193,14.3067460317,233,33,1
09/02/2019 17:30,278,46.3,78,200,0,0,16.3,73,69,72,64,17.9798076923,17.8281440781,14.600730057,14.6487128612,255,21,2
09/02/2019 18:00,248,41.3,67,181,0,0,15.7,68,62,65,53,16.9106102231,17.2847707848,14.5349206349,14.1045787546,227,19,2
09/02/2019 18:30,211,35.2,64,147,0,0,14.8,56,67,47,41,16.3681547619,16.6505050505,13.463960114,12.6222222222,159,45,7
09/02/2019 19:00,216,36.0,73,143,0,0,15.8,66,65,48,37,17.6736111111,18.307247151,14.0984126984,13.2910714286,157,51,8
09/02/2019 19:30,209,34.8,60,149,0,0,15.5,49,61,55,44,15.7777777778,18.4067460317,14.7088675214,13.2429292929,150,51,8
09/02/2019 20:00,184,30.7,48,136,0,0,16.2,41,51,51,41,17.9507936508,18.8296777297,13.9148148148,14.0597883598,141,43,0
09/02/2019 20:30,151,25.2,32,119,0,0,14.4,39,46,36,30,15.1755291005,17.3035353535,12.2724358974,12.7583333333,116,32,3
09/02/2019 21:00,135,22.5,40,95,0,0,13.6,33,37,34,31,14.1988095238,16.2666666667,11.8902116402,12.2111111111,120,4,11
09/02/2019 21:30,97,16.2,26,71,0,0,12.0,22,25,29,21,14.4583333333,13.0527777778,10.4492063492,10.0333333333,79,10,8
09/02/2019 22:00,98,16.3,27,69,2,0,11.8,20,26,30,22,11.25,11.3277777778,11.9527777778,12.5694444444,85,4,9
09/02/2019 22:30,76,12.7,24,52,0,0,11.2,21,21,24,10,17.8277777778,12.7944444444,10.3888888889,3.9166666667,61,5,10
09/02/2019 23:00,52,8.7,15,37,0,0,9.2,10,11,23,8,10.75,10.25,8.7277777778,6.9166666667,46,3,3
09/02/2019 23:30,44,7.3,9,35,0,0,10.2,6,14,17,7,8.3333333333,12.8194444444,10.1666666667,9.3333333333,42,2,0
09/03/2019 00:00,22,3.7,10,12,0,0,4.4,2,14,3,3,1.8333333333,9.0138888889,2.5833333333,4.3333333333,21,1,0
09/03/2019 00:30,8,1.3,0,8,0,0,2.4,0,1,4,3,0,1.5,4.5833333333,3.6666666667,8,0,0
09/03/2019 01:00,7,1.2,1,6,0,0,2.6,3,1,2,1,4.6666666667,1.6666666667,2.5,1.5,6,0,1
09/03/2019 01:30,16,2.7,4,12,0,0,5.8,1,5,7,3,6.1666666667,5.6666666667,7.75,3.6666666667,15,0,1
09/03/2019 02:00,5,0.8,3,2,0,0,1.5,0,4,1,0,0,5.1666666667,1,0,5,0,0
09/03/2019 02:30,8,1.3,1,7,0,0,2.6,1,2,5,0,1.6666666667,2.6666666667,5.9166666667,0,8,0,0
09/03/2019 03:00,4,0.7,2,2,0,0,0.9,1,3,0,0,0.8333333333,2.8333333333,0,0,4,0,0
09/03/2019 03:30,3,0.5,0,3,0,0,1.2,0,0,2,1,0,0,3.3333333333,1.3333333333,3,0,0
09/03/2019 04:00,2,0.3,0,2,0,0,0.3,0,0,2,0,0,0,1.25,0,2,0,0
09/03/2019 04:30,3,0.5,0,3,0,0,0.8,0,0,3,0,0,0,3.0833333333,0,3,0,0
09/03/2019 05:00,3,0.5,1,2,0,0,1.1,1,2,0,0,1.5,3,0,0,3,0,0
09/03/2019 05:30,7,1.2,4,2,1,0,1.8,3,3,1,0,2.25,3.8333333333,1.1666666667,0,6,1,0
09/03/2019 06:00,12,2.0,2,10,0,0,3.3,4,3,3,2,6,2.8333333333,2.6666666667,1.8333333333,12,0,0
09/03/2019 06:30,24,4.0,6,18,0,0,4.3,3,10,8,3,3.4166666667,6.3333333333,5.5555555556,1.7222222222,22,1,1
09/03/2019 07:00,28,4.7,7,21,0,0,11.3,6,8,6,8,22.25,12.0833333333,5,5.9166666667,25,0,3
09/03/2019 07:30,55,9.2,10,45,0,0,10.6,11,9,27,8,13.5333333333,6.5833333333,10.9231481481,11.25,53,1,1
09/03/2019 08:00,103,17.2,19,84,0,0,16.0,11,33,35,24,16.8888888889,18.2678571429,13.880952381,14.8761904762,71,24,8
09/03/2019 08:30,137,22.8,32,104,1,0,16.6,20,42,41,34,16.4888888889,16.2515873016,14.4494047619,19.0297619048,94,37,6
09/03/2019 09:00,287,47.8,70,217,0,0,17.5,42,70,94,81,18.5785714286,18.9273962149,16.7259796103,15.7899004046,213,56,18
09/03/2019 09:30,348,58.0,94,254,0,0,18.7,78,101,79,90,20.7917065391,20.8763077201,16.3366605617,16.7219271956,233,95,20
09/03/2019 10:00,327,54.5,96,231,0,0,18.6,66,107,85,69,19.0545634921,23.7450226788,16.285778841,15.3965608466,242,75,10
09/03/2019 10:30,253,42.2,50,203,0,0,18.3,64,72,66,51,19.3210784314,22.3763257576,16.3782030334,15.2788119288,168,69,16
09/03/2019 11:00,208,34.7,43,165,0,0,17.0,50,52,87,19,18.2416666667,19.6005952381,15.5841374269,14.4333333333,167,28,13
09/03/2019 11:30,182,30.3,46,136,0,0,15.7,39,49,78,16,18.9666005291,16.9106939357,14.936244597,11.8849206349,130,36,16
09/03/2019 12:00,224,37.3,57,167,0,0,17.8,53,59,93,19,17.5981481481,18.6943001443,16.0186507937,19.0880952381,184,35,5
09/03/2019 12:30,196,32.7,60,135,1,0,18.7,48,58,79,11,17.9813371813,21.4828042328,15.736276455,19.5,164,30,3
09/03/2019 13:00,272,45.3,79,193,0,0,16.9,79,71,110,12,18.3334909354,19.0387205387,15.7779304029,14.5666666667,214,51,7
09/03/2019 13:30,281,46.8,68,212,1,0,18.6,67,70,129,15,18.4074074074,22.0575727513,17.0690684798,16.8333333333,228,48,5
09/03/2019 14:00,243,40.5,74,168,1,0,17.2,60,62,111,10,18.4151404151,19.5009259259,15.8111009361,15.0277777778,193,44,6
09/03/2019 14:30,267,44.5,73,194,0,0,17.8,61,56,130,20,18.2213804714,16.2096560847,16.7037162592,20.0138888889,229,30,8
09/03/2019 15:00,294,49.0,82,212,0,0,17.4,62,87,130,15,18.7411477411,18.5381158874,16.6295484254,15.6722222222,238,45,11
09/03/2019 15:30,265,44.2,60,204,1,0,18.5,37,52,159,17,16.4768518519,19.3865620491,17.8548765432,20.1055555556,229,32,4
09/03/2019 16:00,300,50.0,68,232,0,0,17.4,58,81,81,80,18.1092592593,19.2557017544,16.0151649549,16.0680290298,254,44,2
09/03/2019 16:30,296,49.3,69,227,0,0,17.5,49,65,96,86,18.6988215488,19.3447089947,16.1479828042,15.6827657379,272,19,5
09/03/2019 17:00,342,57.0,96,246,0,0,17.9,70,78,95,99,20.0462121212,19.2925925926,16.1888685389,16.0416594778,307,31,4
09/03/2019 17:30,425,70.8,88,336,1,0,17.6,77,71,145,132,17.9706779332,18.9338624339,16.9165624605,16.4774085469,387,36,2
09/03/2019 18:00,533,88.8,127,406,0,0,19.1,90,107,167,169,19.9535435812,21.2348790775,17.4188435045,17.5963474996,454,73,6
09/03/2019 18:30,559,93.2,145,414,0,0,19.0,101,108,166,184,20.6031432749,21.4891895126,16.9974564293,16.7285302718,434,105,20
09/03/2019 19:00,482,80.3,159,323,0,0,19.0,90,114,126,152,20.322154806,20.7637044115,17.9284220355,17.0926742919,279,139,64
09/03/2019 19:30,309,51.5,70,239,0,0,18.7,55,70,82,102,19.0641737892,20.9795454545,17.3786005661,17.4734874626,160,108,41
09/03/2019 20:00,311,51.8,65,246,0,0,17.9,61,76,91,83,18.7843253968,19.2412337662,17.0699262611,16.3636930199,192,108,11
09/03/2019 20:30,197,32.8,56,141,0,0,15.6,48,49,47,53,16.5185786436,18.7933862434,13.2494949495,13.8776515152,137,52,8
09/03/2019 21:00,148,24.7,39,109,0,0,13.3,33,37,43,35,15.6021825397,12.2462962963,12.4603174603,12.9078703704,132,6,10
09/03/2019 21:30,146,24.3,45,101,0,0,15.6,40,49,32,25,21.1483164983,17.4274470899,11.7277777778,12.0625,130,8,8
09/03/2019 22:00,125,20.8,39,86,0,0,13.4,34,33,35,23,14.9431818182,14.0714285714,12,12.7579365079,112,9,4
09/03/2019 22:30,104,17.3,37,67,0,0,11.9,23,30,29,22,14.225,13.153968254,9.6087301587,10.7603174603,88,5,11
09/03/2019 23:00,63,10.5,14,49,0,0,10.4,12,19,19,13,10.1111111111,13.1388888889,10.925,7.3472222222,53,3,7
09/03/2019 23:30,65,10.8,17,48,0,0,10.4,7,23,21,14,6.7222222222,12.8972222222,11.0305555556,10.8555555556,61,2,2
09/04/2019 00:00,31,5.2,8,23,0,0,7.9,2,12,10,7,6.1666666667,12.6111111111,6.9444444444,6.0555555556,28,0,3
09/04/2019 00:30,33,5.5,18,15,0,0,7.9,5,19,8,1,13,9.6416666667,7.25,1.6666666667,30,0,3
09/04/2019 01:00,9,1.5,2,7,0,0,2.4,1,2,3,3,1.3333333333,3.1666666667,2.5,2.5,9,0,0
09/04/2019 01:30,11,1.8,1,10,0,0,3.1,1,2,5,3,1.1666666667,2.6666666667,4.1111111111,4.3333333333,11,0,0
09/04/2019 02:00,8,1.3,4,4,0,0,4.5,2,4,2,0,2.8333333333,7.75,7.5,0,6,2,0
09/04/2019 02:30,4,0.7,1,3,0,0,1.1,0,3,1,0,0,2.8333333333,1.5,0,4,0,0
09/04/2019 03:00,10,1.7,3,7,0,0,3.7,1,4,3,2,6,2.8888888889,3.1666666667,2.6666666667,9,0,1
09/04/2019 03:30,4,0.7,1,3,0,0,1.5,0,1,3,0,0,1.5,4.5,0,4,0,0
09/04/2019 04:00,12,2.0,6,5,1,0,2.9,2,6,4,0,2.5,4.3055555556,4.8333333333,0,12,0,0
09/04/2019 04:30,5,0.8,0,5,0,0,1.2,1,0,4,0,0.6666666667,0,4.0833333333,0,5,0,0
09/04/2019 05:00,6,1.0,1,5,0,0,1.4,2,4,0,0,1.3333333333,4.3333333333,0,0,5,0,1
09/04/2019 05:30,5,0.8,4,1,0,0,1.8,3,2,0,0,4.1666666667,2.8333333333,0,0,5,0,0
09/04/2019 06:00,13,2.2,4,9,0,0,5.4,5,5,2,1,8.3333333333,6.75,3.6666666667,2.6666666667,12,0,1
09/04/2019 06:30,25,4.2,10,15,0,0,6.3,8,10,6,1,8.3333333333,9.6388888889,5.4166666667,1.6666666667,23,1,1
09/04/2019 07:00,33,5.5,7,26,0,0,9.2,9,8,13,3,11.7222222222,12.3055555556,9.5,3.4166666667,31,1,1
09/04/2019 07:30,59,9.8,12,47,0,0,12.7,13,11,28,7,11.1527777778,17.75,10.5611111111,11.25,46,10,3
09/04/2019 08:00,104,17.3,22,82,0,0,15.5,18,31,33,22,15.3916666667,18.9236111111,14.0119047619,13.8222222222,63,27,14
09/04/2019 08:30,156,26.0,28,127,1,0,15.8,27,43,44,42,15.6801587302,18.3921957672,14.4333333333,14.7332671958,94,53,9
09/04/2019 09:00,257,42.8,65,192,0,0,18.5,42,62,81,72,19.6064814815,21.3968966219,16.5836894587,16.5248196248,179,61,17
09/04/2019 09:30,272,45.3,58,214,0,0,17.1,48,75,82,67,16.9925407925,19.6131169026,16.0728578611,15.6407407407,175,69,28
09/04/2019 10:00,253,42.2,49,204,0,0,18.1,50,62,75,66,19.882996633,19.4920634921,16.6871148459,16.4799873737,179,62,12
09/04/2019 10:30,215,35.8,40,175,0,0,17.5,43,46,96,30,18.6777777778,18.5605820106,15.7658730159,16.8886904762,167,40,8
09/04/2019 11:00,227,37.8,48,179,0,0,18.3,44,57,99,27,17.1611111111,20.6048280423,16.4477311066,18.8527777778,157,62,8
09/04/2019 11:30,189,31.5,39,150,0,0,17.4,34,57,78,20,18.2095238095,17.9460978836,15.4619708995,18.0027777778,147,38,4
09/04/2019 12:00,206,34.3,49,157,0,0,17.9,46,61,84,15,16.3875254375,19.8183080808,15.8434412079,19.3611111111,164,39,3
09/04/2019 12:30,229,38.2,58,171,0,0,16.5,55,71,90,13,16.7786680912,18.4653439153,15.2764953084,15.5833333333,180,41,8
09/04/2019 13:00,296,49.3,100,196,0,0,17.1,70,98,110,18,17.114011914,19.4087301587,16.1679707139,15.7222222222,255,40,1
09/04/2019 13:30,289,48.2,89,200,0,0,18.1,66,81,123,19,18.9043615984,19.060620915,15.8647604588,18.7083333333,237,46,6
09/04/2019 14:00,249,41.5,58,191,0,0,17.6,55,58,122,14,15.6395833333,18.5763888889,16.144011544,19.9555555556,214,31,4
09/04/2019 14:30,260,43.3,75,185,0,0,17.6,66,65,119,10,19.346981722,19.3434854497,16.0382830563,15.7083333333,215,37,8
09/04/2019 15:00,271,45.2,62,209,0,0,18.6,47,74,135,15,18.9863756614,19.1508241758,16.6376214928,19.5555555556,228,39,4
09/04/2019 15:30,274,45.7,59,215,0,0,18.1,45,65,115,49,17.3037698413,19.1724664225,16.8429932336,18.9861111111,233,38,3
09/04/2019 16:00,291,48.5,62,229,0,0,18.0,45,61,99,86,20.2851731602,19.8215277778,16.1332815735,15.662827028,255,29,7
09/04/2019 16:30,301,50.2,86,215,0,0,16.5,71,87,77,66,17.6472222222,18.6244191919,15.1410894661,14.5784632035,269,30,2
09/04/2019 17:00,324,54.0,83,241,0,0,18.1,64,69,93,98,18.9629966983,20.0324074074,16.9365009747,16.3651015852,288,31,6
09/04/2019 17:30,410,68.3,78,332,0,0,18.0,69,84,128,129,18.9430846931,19.9591919192,16.5856125356,16.6396044734,371,36,3
09/04/2019 18:00,531,88.5,114,416,1,0,20.0,96,106,159,170,23.1966983722,22.1234756622,17.305869689,17.4259233648,365,116,50
09/04/2019 18:30,529,88.2,182,347,0,0,18.7,115,125,115,174,20.5869668459,19.9439517878,17.2836722664,17.0842472586,330,127,72
09/04/2019 19:00,476,79.3,149,327,0,0,19.1,94,99,121,162,19.9239771617,21.3973526474,17.7912468704,17.3132595799,282,158,36
09/04/2019 19:30,369,61.5,84,285,0,0,18.5,71,76,105,117,19.3491582492,21.2992742552,16.9416666667,16.3192413142,221,118,30
09/04/2019 20:00,250,41.7,55,195,0,0,16.4,50,64,70,66,17.2071886447,18.3928571429,14.6696895425,15.3988280238,153,87,10
09/04/2019 20:30,201,33.5,51,150,0,0,16.4,54,54,54,39,18.0595538721,19.0344516595,13.6401404151,14.8797619048,128,63,10
09/04/2019 21:00,177,29.5,36,141,0,0,14.6,37,45,49,46,14.4828042328,17.1142255892,13.6148148148,13.1754856255,159,7,11
09/04/2019 21:30,143,23.8,31,112,0,0,12.2,29,33,43,38,12.1187830688,12.4226190476,12.3103174603,12.0208333333,129,8,6
09/04/2019 22:00,102,17.0,24,78,0,0,12.5,24,22,32,24,12.75,12.2777777778,12.8858465608,12.0972222222,92,1,9
09/04/2019 22:30,107,17.8,32,75,0,0,13.8,25,32,32,18,19.1845238095,14.9148148148,10.818452381,10.1777777778,97,3,7
09/04/2019 23:00,84,14.0,21,63,0,0,12.9,13,18,35,18,14.0833333333,15.5317460317,10.4319444444,11.625,81,1,2
09/04/2019 23:30,56,9.3,19,37,0,0,11.3,8,23,16,9,13.2777777778,14.8361111111,9.3472222222,7.6111111111,48,1,7
09/05/2019 00:00,36,6.0,12,24,0,0,9.8,4,17,10,5,7,13.3611111111,8.1666666667,10.8333333333,33,2,1
09/05/2019 00:30,22,3.7,4,18,0,0,4.7,1,9,7,5,1.6666666667,6.6111111111,5,5.5833333333,21,0,1
09/05/2019 01:00,9,1.5,5,4,0,0,2.5,4,3,2,0,3.5,4.1666666667,2.5,0,9,0,0
09/05/2019 01:30,12,2.0,2,10,0,0,3.0,5,3,4,0,3.9444444444,3.0833333333,5,0,10,2,0
09/05/2019 02:00,10,1.7,4,6,0,0,5.0,2,5,2,1,1.5,15.6666666667,1.6666666667,1.1666666667,10,0,0
09/05/2019 02:30,7,1.2,3,4,0,0,2.0,1,2,3,1,1.5,3,2.9166666667,0.6666666667,7,0,0
09/05/2019 03:00,5,0.8,0,5,0,0,2.5,1,2,2,0,6.1666666667,1.25,2.6666666667,0,5,0,0
09/05/2019 03:30,10,1.7,3,7,0,0,2.2,0,5,3,2,0,4.6666666667,2.8333333333,1.1666666667,8,0,2
09/05/2019 04:00,13,2.2,2,11,0,0,6.0,1,4,7,1,4.8333333333,10.8333333333,6.8333333333,1.3333333333,13,0,0
09/05/2019 04:30,5,0.8,1,4,0,0,1.6,1,0,3,1,1.3333333333,0,3.8333333333,1.3333333333,5,0,0
