," Zone 2",,," Zone 3",,," Zone 4",,," Zone 5",
10/01/2019 09:10:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:15:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:20:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:25:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:30:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:35:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:40:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:45:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:50:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 09:55:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 10:00:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 10:05:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 10:10:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 10:15:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 10:20:00.00,0,11,,0,5,,0,6,,0,4
10/01/2019 10:25:00.00,0,11,,1,6,,0,6,,0,4
10/01/2019 10:30:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 10:35:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 10:40:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 10:45:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 10:50:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 10:55:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:00:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:05:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:10:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:15:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:20:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:25:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:30:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:35:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:40:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:45:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:50:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 11:55:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:00:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:05:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:10:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:15:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:20:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:25:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:30:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:35:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:40:00.00,0,11,,0,6,,0,6,,0,4
10/01/2019 12:45:00.00,0,11,,0,6,,0,6,,1,5
10/01/2019 12:50:00.00,0,11,,0,6,,0,6,,0,5
10/01/2019 12:55:00.00,0,11,,0,6,,0,6,,0,5
10/01/2019 13:00:00.00,2,13,,0,6,,0,6,,0,5
10/01/2019 13:05:00.00,0,13,,0,6,,0,6,,0,5
10/01/2019 13:10:00.00,0,13,,0,6,,0,6,,0,5
10/01/2019 13:15:00.00,0,13,,0,6,,0,6,,0,5
10/01/2019 13:20:00.00,0,13,,0,6,,1,7,,1,6
10/01/2019 13:25:00.00,0,13,,0,6,,0,7,,0,6
10/01/2019 13:30:00.00,0,13,,0,6,,0,7,,0,6
10/01/2019 13:35:00.00,0,13,,0,6,,0,7,,0,6
10/01/2019 13:40:00.00,0,13,,0,6,,0,7,,0,6
10/01/2019 13:45:00.00,0,13,,0,6,,0,7,,1,7
10/01/2019 13:50:00.00,0,13,,0,6,,0,7,,0,7
10/01/2019 13:55:00.00,1,14,,0,6,,0,7,,0,7
10/01/2019 14:00:00.00,0,14,,0,6,,1,8,,1,8
10/01/2019 14:05:00.00,0,14,,0,6,,0,8,,0,8
10/01/2019 14:10:00.00,0,14,,0,6,,0,8,,0,8
10/01/2019 14:15:00.00,0,14,,0,6,,0,8,,0,8
10/01/2019 14:20:00.00,0,14,,0,6,,0,8,,0,8
10/01/2019 14:25:00.00,0,14,,0,6,,0,8,,0,8
10/01/2019 14:30:00.00,0,14,,1,7,,2,10,,0,8
10/01/2019 14:35:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 14:40:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 14:45:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 14:50:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 14:55:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 15:00:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 15:05:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 15:10:00.00,0,14,,0,7,,0,10,,0,8
10/01/2019 15:15:00.00,0,14,,1,8,,1,11,,0,8
10/01/2019 15:20:00.00,0,14,,0,8,,0,11,,0,8
10/01/2019 15:25:00.00,0,14,,0,8,,0,11,,0,8
10/01/2019 15:30:00.00,0,14,,0,8,,0,11,,0,8
10/01/2019 15:35:00.00,1,15,,0,8,,0,11,,0,8
10/01/2019 15:40:00.00,0,15,,0,8,,0,11,,0,8
10/01/2019 15:45:00.00,0,15,,0,8,,0,11,,0,8
10/01/2019 15:50:00.00,0,15,,1,9,,0,11,,0,8
10/01/2019 15:55:00.00,0,15,,0,9,,0,11,,0,8
10/01/2019 16:00:00.00,0,15,,0,9,,0,11,,1,9
10/01/2019 16:05:00.00,1,16,,0,9,,0,11,,0,9
10/01/2019 16:10:00.00,0,16,,0,9,,0,11,,0,9
10/01/2019 16:15:00.00,0,16,,0,9,,0,11,,0,9
10/01/2019 16:20:00.00,0,16,,0,9,,0,11,,0,9
10/01/2019 16:25:00.00,0,16,,0,9,,0,11,,0,9
10/01/2019 16:30:00.00,0,16,,0,9,,0,11,,0,9
10/01/2019 16:35:00.00,0,16,,0,9,,0,11,,0,9
10/01/2019 16:40:00.00,1,17,,0,9,,0,11,,0,9
10/01/2019 16:45:00.00,0,17,,0,9,,0,11,,0,9
10/01/2019 16:50:00.00,0,17,,1,10,,0,11,,0,9
10/01/2019 16:55:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:00:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:05:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:10:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:15:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:20:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:25:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:30:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:35:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:40:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:45:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:50:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 17:55:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 18:00:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 18:05:00.00,0,17,,0,10,,0,11,,0,9
10/01/2019 18:10:00.00,0,17,,1,11,,0,11,,0,9
10/01/2019 18:15:00.00,0,17,,0,11,,0,11,,0,9
10/01/2019 18:20:00.00,0,17,,0,11,,0,11,,0,9
10/01/2019 18:25:00.00,0,17,,0,11,,0,11,,0,9
10/01/2019 18:30:00.00,1,18,,0,11,,0,11,,0,9
10/01/2019 18:35:00.00,0,18,,1,12,,0,11,,0,9
10/01/2019 18:40:00.00,0,18,,0,12,,0,11,,0,9
10/01/2019 18:45:00.00,0,18,,0,12,,0,11,,0,9
10/01/2019 18:50:00.00,0,18,,1,13,,0,11,,0,9
10/01/2019 18:55:00.00,0,18,,0,13,,0,11,,0,9
10/01/2019 19:00:00.00,0,18,,0,13,,0,11,,0,9
10/01/2019 19:05:00.00,0,18,,0,13,,0,11,,0,9
10/01/2019 19:10:00.00,0,18,,0,13,,2,13,,0,9
10/01/2019 19:15:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:20:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:25:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:30:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:35:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:40:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:45:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:50:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 19:55:00.00,0,18,,0,13,,0,13,,0,9
10/01/2019 20:00:00.00,1,19,,0,13,,1,14,,0,9
10/01/2019 20:05:00.00,1,20,,1,14,,0,14,,0,9
10/01/2019 20:10:00.00,2,22,,0,14,,0,14,,1,10
10/01/2019 20:15:00.00,1,23,,0,14,,0,14,,0,10
10/01/2019 20:20:00.00,1,24,,2,16,,0,14,,0,10
10/01/2019 20:25:00.00,1,25,,0,16,,0,14,,0,10
10/01/2019 20:30:00.00,1,26,,1,17,,0,14,,0,10
10/01/2019 20:35:00.00,1,27,,0,17,,0,14,,0,10
10/01/2019 20:40:00.00,0,27,,0,17,,0,14,,0,10
10/01/2019 20:45:00.00,0,27,,1,18,,0,14,,0,10
10/01/2019 20:50:00.00,0,27,,0,18,,0,14,,0,10
10/01/2019 20:55:00.00,2,29,,1,19,,0,14,,0,10
10/01/2019 21:00:00.00,0,29,,0,19,,0,14,,0,10
10/01/2019 21:05:00.00,0,29,,0,19,,0,14,,0,10
10/01/2019 21:10:00.00,0,29,,0,19,,0,14,,1,11
10/01/2019 21:15:00.00,0,29,,0,19,,0,14,,0,11
10/01/2019 21:20:00.00,0,29,,1,20,,0,14,,0,11
10/01/2019 21:25:00.00,0,29,,0,20,,0,14,,0,11
10/01/2019 21:30:00.00,0,29,,1,21,,1,15,,0,11
10/01/2019 21:35:00.00,1,30,,0,21,,0,15,,0,11
10/01/2019 21:40:00.00,1,31,,1,22,,0,15,,0,11
10/01/2019 21:45:00.00,0,31,,0,22,,0,15,,0,11
10/01/2019 21:50:00.00,1,32,,0,22,,1,16,,0,11
10/01/2019 21:55:00.00,0,32,,0,22,,0,16,,0,11
10/01/2019 22:00:00.00,0,32,,0,22,,0,16,,0,11
10/01/2019 22:05:00.00,0,32,,0,22,,1,17,,0,11
10/01/2019 22:10:00.00,0,32,,0,22,,0,17,,0,11
10/01/2019 22:15:00.00,1,33,,0,22,,0,17,,0,11
10/01/2019 22:20:00.00,1,34,,0,22,,0,17,,0,11
10/01/2019 22:25:00.00,1,35,,0,22,,0,17,,0,11
10/01/2019 22:30:00.00,1,36,,3,25,,0,17,,1,12
10/01/2019 22:35:00.00,0,36,,0,25,,0,17,,0,12
10/01/2019 22:40:00.00,0,36,,0,25,,0,17,,0,12
10/01/2019 22:45:00.00,0,36,,0,25,,0,17,,0,12
10/01/2019 22:50:00.00,0,36,,0,25,,0,17,,0,12
10/01/2019 22:55:00.00,0,36,,0,25,,0,17,,0,12
10/01/2019 23:00:00.00,0,36,,0,25,,0,17,,0,12
10/01/2019 23:05:00.00,0,36,,0,25,,1,18,,1,13
10/01/2019 23:10:00.00,0,36,,0,25,,0,18,,0,13
10/01/2019 23:15:00.00,0,36,,0,25,,0,18,,0,13
10/01/2019 23:20:00.00,0,36,,0,25,,1,19,,1,14
10/01/2019 23:25:00.00,0,36,,0,25,,0,19,,0,14
10/01/2019 23:30:00.00,0,36,,0,25,,0,19,,0,14
10/01/2019 23:35:00.00,1,37,,2,27,,0,19,,0,14
10/01/2019 23:40:00.00,0,37,,0,27,,0,19,,0,14
10/01/2019 23:45:00.00,1,38,,0,27,,0,19,,0,14
10/01/2019 23:50:00.00,0,38,,0,27,,0,19,,0,14
10/01/2019 23:55:00.00,0,38,,0,27,,0,19,,0,14
10/02/2019 00:00:00.00,0,38,,0,27,,0,19,,0,14
10/02/2019 00:05:00.00,1,39,,0,27,,0,19,,0,14
10/02/2019 00:10:00.00,0,39,,2,29,,0,19,,0,14
10/02/2019 00:15:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:20:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:25:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:30:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:35:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:40:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:45:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:50:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 00:55:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 01:00:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 01:05:00.00,0,39,,0,29,,0,19,,0,14
10/02/2019 01:10:00.00,0,39,,0,29,,1,20,,0,14
10/02/2019 01:15:00.00,0,39,,0,29,,0,20,,0,14
10/02/2019 01:20:00.00,0,39,,0,29,,0,20,,0,14
10/02/2019 01:25:00.00,0,39,,0,29,,0,20,,0,14
10/02/2019 01:30:00.00,0,39,,0,29,,0,20,,0,14
10/02/2019 01:35:00.00,0,39,,0,29,,0,20,,0,14
10/02/2019 01:40:00.00,1,40,,0,29,,0,20,,0,14
10/02/2019 01:45:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 01:50:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 01:55:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:00:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:05:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:10:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:15:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:20:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:25:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:30:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:35:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:40:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:45:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:50:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 02:55:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:00:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:05:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:10:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:15:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:20:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:25:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:30:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:35:00.00,0,40,,0,29,,0,20,,0,14
10/02/2019 03:40:00.00,0,40,,0,29,,1,21,,0,14
10/02/2019 03:45:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 03:50:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 03:55:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:00:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:05:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:10:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:15:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:20:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:25:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:30:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:35:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:40:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:45:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:50:00.00,0,40,,0,29,,0,21,,0,14
10/02/2019 04:55:00.00,0,40,,1,30,,0,21,,0,14
10/02/2019 05:00:00.00,0,40,,0,30,,0,21,,1,15
10/02/2019 05:05:00.00,2,42,,0,30,,0,21,,0,15
10/02/2019 05:10:00.00,0,42,,0,30,,0,21,,0,15
10/02/2019 05:15:00.00,0,42,,0,30,,0,21,,0,15
10/02/2019 05:20:00.00,0,42,,1,31,,0,21,,0,15
10/02/2019 05:25:00.00,0,42,,0,31,,0,21,,0,15
10/02/2019 05:30:00.00,0,42,,0,31,,0,21,,0,15
10/02/2019 05:35:00.00,1,43,,1,32,,0,21,,0,15
10/02/2019 05:40:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 05:45:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 05:50:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 05:55:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 06:00:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 06:05:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 06:10:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 06:15:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 06:20:00.00,0,43,,0,32,,0,21,,0,15
10/02/2019 06:25:00.00,1,44,,1,33,,0,21,,0,15
10/02/2019 06:30:00.00,0,44,,0,33,,0,21,,0,15
10/02/2019 06:35:00.00,0,44,,0,33,,0,21,,0,15
10/02/2019 06:40:00.00,1,45,,0,33,,0,21,,0,15
10/02/2019 06:45:00.00,0,45,,0,33,,0,21,,0,15
10/02/2019 06:50:00.00,0,45,,0,33,,1,22,,0,15
10/02/2019 06:55:00.00,0,45,,0,33,,0,22,,1,16
10/02/2019 07:00:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:05:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:10:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:15:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:20:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:25:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:30:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:35:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:40:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:45:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:50:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 07:55:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:00:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:05:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:10:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:15:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:20:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:25:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:30:00.00,0,45,,0,33,,0,22,,0,16
10/02/2019 08:35:00.00,1,46,,0,33,,0,22,,0,16
10/02/2019 08:40:00.00,0,46,,0,33,,0,22,,0,16
10/02/2019 08:45:00.00,0,46,,0,33,,0,22,,0,16
10/02/2019 08:50:00.00,1,47,,0,33,,0,22,,0,16
10/02/2019 08:55:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:00:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:05:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:10:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:15:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:20:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:25:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:30:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:35:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:40:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:45:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:50:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 09:55:00.00,0,47,,0,33,,0,22,,0,16
10/02/2019 10:00:00.00,0,47,,0,33,,0,22,,0,16
